,table_id,target_column,annotation_id,annotation_label
3082,GitTables_2248,8,http://dbpedia.org/ontology/comment,comment
3083,GitTables_2248,9,http://dbpedia.org/ontology/min,min
3084,GitTables_2250,8,http://dbpedia.org/ontology/comment,comment
3085,GitTables_2250,9,http://dbpedia.org/ontology/min,min
3086,GitTables_2251,2,http://dbpedia.org/ontology/code,code
3087,GitTables_2251,0,http://dbpedia.org/ontology/id,id
3088,GitTables_2251,1,http://dbpedia.org/ontology/name,name
3089,GitTables_2252,3,http://dbpedia.org/ontology/genus,genus
3090,GitTables_2252,0,http://dbpedia.org/ontology/id,id
3091,GitTables_2252,2,http://dbpedia.org/ontology/name,name
3092,GitTables_2252,19,http://dbpedia.org/ontology/note,note
3093,GitTables_2252,1,http://dbpedia.org/ontology/rank,rank
3094,GitTables_2252,4,http://dbpedia.org/ontology/species,species
3095,GitTables_2252,8,http://dbpedia.org/ontology/status,status
3096,GitTables_2252,7,http://dbpedia.org/ontology/year,year
3097,GitTables_2253,8,http://dbpedia.org/ontology/comment,comment
3098,GitTables_2253,9,http://dbpedia.org/ontology/min,min
3099,GitTables_2256,5,http://dbpedia.org/ontology/id,id
3100,GitTables_2259,8,http://dbpedia.org/ontology/comment,comment
3101,GitTables_2259,9,http://dbpedia.org/ontology/min,min
3102,GitTables_2264,12,http://dbpedia.org/ontology/city,city
3103,GitTables_2264,5,http://dbpedia.org/ontology/prefix,prefix
3104,GitTables_2264,14,http://dbpedia.org/ontology/zipCode,zip code
3105,GitTables_2265,2,http://dbpedia.org/ontology/code,code
3106,GitTables_2265,0,http://dbpedia.org/ontology/id,id
3107,GitTables_2265,4,http://dbpedia.org/ontology/name,name
3108,GitTables_2266,3,http://dbpedia.org/ontology/genus,genus
3109,GitTables_2266,0,http://dbpedia.org/ontology/id,id
3110,GitTables_2266,2,http://dbpedia.org/ontology/name,name
3111,GitTables_2266,19,http://dbpedia.org/ontology/note,note
3112,GitTables_2266,1,http://dbpedia.org/ontology/rank,rank
3113,GitTables_2266,4,http://dbpedia.org/ontology/species,species
3114,GitTables_2266,8,http://dbpedia.org/ontology/status,status
3115,GitTables_2266,7,http://dbpedia.org/ontology/year,year
3116,GitTables_2267,8,http://dbpedia.org/ontology/comment,comment
3117,GitTables_2267,9,http://dbpedia.org/ontology/min,min
3118,GitTables_2269,8,http://dbpedia.org/ontology/comment,comment
3119,GitTables_2269,9,http://dbpedia.org/ontology/min,min
3120,GitTables_2270,0,http://dbpedia.org/ontology/id,id
3121,GitTables_2273,0,http://dbpedia.org/ontology/id,id
3122,GitTables_2273,2,http://dbpedia.org/ontology/period,period
3123,GitTables_2276,3,http://dbpedia.org/ontology/genus,genus
3124,GitTables_2276,0,http://dbpedia.org/ontology/id,id
3125,GitTables_2276,2,http://dbpedia.org/ontology/name,name
3126,GitTables_2276,19,http://dbpedia.org/ontology/note,note
3127,GitTables_2276,1,http://dbpedia.org/ontology/rank,rank
3128,GitTables_2276,4,http://dbpedia.org/ontology/species,species
3129,GitTables_2276,8,http://dbpedia.org/ontology/status,status
3130,GitTables_2276,7,http://dbpedia.org/ontology/year,year
3131,GitTables_2277,3,http://dbpedia.org/ontology/genus,genus
3132,GitTables_2277,0,http://dbpedia.org/ontology/id,id
3133,GitTables_2277,2,http://dbpedia.org/ontology/name,name
3134,GitTables_2277,19,http://dbpedia.org/ontology/note,note
3135,GitTables_2277,1,http://dbpedia.org/ontology/rank,rank
3136,GitTables_2277,4,http://dbpedia.org/ontology/species,species
3137,GitTables_2277,8,http://dbpedia.org/ontology/status,status
3138,GitTables_2277,7,http://dbpedia.org/ontology/year,year
3139,GitTables_2278,6,http://dbpedia.org/ontology/author,author
3140,GitTables_2278,10,http://dbpedia.org/ontology/created,created
3141,GitTables_2278,0,http://dbpedia.org/ontology/id,id
3142,GitTables_2278,3,http://dbpedia.org/ontology/parent,parent
3143,GitTables_2278,7,http://dbpedia.org/ontology/title,title
3144,GitTables_2278,1,http://dbpedia.org/ontology/type,type
3145,GitTables_2280,8,http://dbpedia.org/ontology/comment,comment
3146,GitTables_2280,9,http://dbpedia.org/ontology/min,min
3147,GitTables_2283,8,http://dbpedia.org/ontology/comment,comment
3148,GitTables_2283,9,http://dbpedia.org/ontology/min,min
3149,GitTables_2284,3,http://dbpedia.org/ontology/genus,genus
3150,GitTables_2284,0,http://dbpedia.org/ontology/id,id
3151,GitTables_2284,2,http://dbpedia.org/ontology/name,name
3152,GitTables_2284,19,http://dbpedia.org/ontology/note,note
3153,GitTables_2284,1,http://dbpedia.org/ontology/rank,rank
3154,GitTables_2284,4,http://dbpedia.org/ontology/species,species
3155,GitTables_2284,8,http://dbpedia.org/ontology/status,status
3156,GitTables_2284,7,http://dbpedia.org/ontology/year,year
3157,GitTables_2288,8,http://dbpedia.org/ontology/comment,comment
3158,GitTables_2288,9,http://dbpedia.org/ontology/min,min
3159,GitTables_2294,8,http://dbpedia.org/ontology/comment,comment
3160,GitTables_2294,9,http://dbpedia.org/ontology/min,min
3161,GitTables_2297,3,http://dbpedia.org/ontology/length,length
3162,GitTables_2297,8,http://dbpedia.org/ontology/orientation,orientation
3163,GitTables_2297,9,http://dbpedia.org/ontology/weight,weight
3164,GitTables_2298,3,http://dbpedia.org/ontology/genus,genus
3165,GitTables_2298,0,http://dbpedia.org/ontology/id,id
3166,GitTables_2298,2,http://dbpedia.org/ontology/name,name
3167,GitTables_2298,19,http://dbpedia.org/ontology/note,note
3168,GitTables_2298,1,http://dbpedia.org/ontology/rank,rank
3169,GitTables_2298,4,http://dbpedia.org/ontology/species,species
3170,GitTables_2298,8,http://dbpedia.org/ontology/status,status
3171,GitTables_2298,7,http://dbpedia.org/ontology/year,year
3172,GitTables_2299,0,http://dbpedia.org/ontology/id,id
3173,GitTables_2299,1,http://dbpedia.org/ontology/name,name
3174,GitTables_2300,9,http://dbpedia.org/ontology/comment,comment
3175,GitTables_2300,0,http://dbpedia.org/ontology/id,id
3176,GitTables_2300,8,http://dbpedia.org/ontology/source,source
3177,GitTables_2300,7,http://dbpedia.org/ontology/value,value
3178,GitTables_2301,0,http://dbpedia.org/ontology/id,id
3179,GitTables_2301,8,http://dbpedia.org/ontology/name,name
3180,GitTables_2302,5,http://dbpedia.org/ontology/frequency,frequency
3181,GitTables_2302,6,http://dbpedia.org/ontology/name,name
3182,GitTables_2302,7,http://dbpedia.org/ontology/operator,operator
3183,GitTables_2302,3,http://dbpedia.org/ontology/type,type
3184,GitTables_2303,3,http://dbpedia.org/ontology/genus,genus
3185,GitTables_2303,0,http://dbpedia.org/ontology/id,id
3186,GitTables_2303,2,http://dbpedia.org/ontology/name,name
3187,GitTables_2303,19,http://dbpedia.org/ontology/note,note
3188,GitTables_2303,1,http://dbpedia.org/ontology/rank,rank
3189,GitTables_2303,4,http://dbpedia.org/ontology/species,species
3190,GitTables_2303,8,http://dbpedia.org/ontology/status,status
3191,GitTables_2303,7,http://dbpedia.org/ontology/year,year
3192,GitTables_2304,7,http://dbpedia.org/ontology/min,min
3193,GitTables_2306,16,http://dbpedia.org/ontology/version,version
3194,GitTables_2307,2,http://dbpedia.org/ontology/cost,cost
3195,GitTables_2307,1,http://dbpedia.org/ontology/name,name
3196,GitTables_2308,8,http://dbpedia.org/ontology/comment,comment
3197,GitTables_2308,9,http://dbpedia.org/ontology/min,min
3198,GitTables_2309,3,http://dbpedia.org/ontology/genus,genus
3199,GitTables_2309,0,http://dbpedia.org/ontology/id,id
3200,GitTables_2309,2,http://dbpedia.org/ontology/name,name
3201,GitTables_2309,19,http://dbpedia.org/ontology/note,note
3202,GitTables_2309,1,http://dbpedia.org/ontology/rank,rank
3203,GitTables_2309,4,http://dbpedia.org/ontology/species,species
3204,GitTables_2309,8,http://dbpedia.org/ontology/status,status
3205,GitTables_2309,7,http://dbpedia.org/ontology/year,year
3206,GitTables_2311,0,http://dbpedia.org/ontology/id,id
3207,GitTables_2313,3,http://dbpedia.org/ontology/genus,genus
3208,GitTables_2313,0,http://dbpedia.org/ontology/id,id
3209,GitTables_2313,2,http://dbpedia.org/ontology/name,name
3210,GitTables_2313,19,http://dbpedia.org/ontology/note,note
3211,GitTables_2313,1,http://dbpedia.org/ontology/rank,rank
3212,GitTables_2313,4,http://dbpedia.org/ontology/species,species
3213,GitTables_2313,8,http://dbpedia.org/ontology/status,status
3214,GitTables_2313,7,http://dbpedia.org/ontology/year,year
3215,GitTables_2314,3,http://dbpedia.org/ontology/genus,genus
3216,GitTables_2314,0,http://dbpedia.org/ontology/id,id
3217,GitTables_2314,2,http://dbpedia.org/ontology/name,name
3218,GitTables_2314,19,http://dbpedia.org/ontology/note,note
3219,GitTables_2314,1,http://dbpedia.org/ontology/rank,rank
3220,GitTables_2314,4,http://dbpedia.org/ontology/species,species
3221,GitTables_2314,8,http://dbpedia.org/ontology/status,status
3222,GitTables_2314,7,http://dbpedia.org/ontology/year,year
3223,GitTables_2316,8,http://dbpedia.org/ontology/comment,comment
3224,GitTables_2316,9,http://dbpedia.org/ontology/min,min
3225,GitTables_2317,0,http://dbpedia.org/ontology/country,country
3226,GitTables_2318,8,http://dbpedia.org/ontology/comment,comment
3227,GitTables_2318,9,http://dbpedia.org/ontology/min,min
3228,GitTables_2320,0,http://dbpedia.org/ontology/id,id
3229,GitTables_2320,1,http://dbpedia.org/ontology/name,name
3230,GitTables_2321,0,http://dbpedia.org/ontology/version,version
3231,GitTables_2322,0,http://dbpedia.org/ontology/id,id
3232,GitTables_2322,1,http://dbpedia.org/ontology/name,name
3233,GitTables_2324,0,http://dbpedia.org/ontology/id,id
3234,GitTables_2324,1,http://dbpedia.org/ontology/name,name
3235,GitTables_2325,3,http://dbpedia.org/ontology/genus,genus
3236,GitTables_2325,0,http://dbpedia.org/ontology/id,id
3237,GitTables_2325,2,http://dbpedia.org/ontology/name,name
3238,GitTables_2325,19,http://dbpedia.org/ontology/note,note
3239,GitTables_2325,1,http://dbpedia.org/ontology/rank,rank
3240,GitTables_2325,4,http://dbpedia.org/ontology/species,species
3241,GitTables_2325,8,http://dbpedia.org/ontology/status,status
3242,GitTables_2325,7,http://dbpedia.org/ontology/year,year
3243,GitTables_2326,8,http://dbpedia.org/ontology/comment,comment
3244,GitTables_2326,9,http://dbpedia.org/ontology/min,min
3245,GitTables_2328,0,http://dbpedia.org/ontology/period,period
3246,GitTables_2328,1,http://dbpedia.org/ontology/time,time
3247,GitTables_2329,25,http://dbpedia.org/ontology/notes,notes
3248,GitTables_2330,7,http://dbpedia.org/ontology/comment,comment
3249,GitTables_2330,8,http://dbpedia.org/ontology/min,min
3250,GitTables_2331,8,http://dbpedia.org/ontology/comment,comment
3251,GitTables_2331,9,http://dbpedia.org/ontology/min,min
3252,GitTables_2334,8,http://dbpedia.org/ontology/comment,comment
3253,GitTables_2334,9,http://dbpedia.org/ontology/min,min
3254,GitTables_2335,8,http://dbpedia.org/ontology/comment,comment
3255,GitTables_2335,9,http://dbpedia.org/ontology/min,min
3256,GitTables_2337,0,http://dbpedia.org/ontology/country,country
3257,GitTables_2339,8,http://dbpedia.org/ontology/comment,comment
3258,GitTables_2339,9,http://dbpedia.org/ontology/min,min
3259,GitTables_2340,8,http://dbpedia.org/ontology/comment,comment
3260,GitTables_2340,9,http://dbpedia.org/ontology/min,min
3261,GitTables_2344,1,http://dbpedia.org/ontology/name,name
3262,GitTables_2345,3,http://dbpedia.org/ontology/genus,genus
3263,GitTables_2345,0,http://dbpedia.org/ontology/id,id
3264,GitTables_2345,2,http://dbpedia.org/ontology/name,name
3265,GitTables_2345,19,http://dbpedia.org/ontology/note,note
3266,GitTables_2345,1,http://dbpedia.org/ontology/rank,rank
3267,GitTables_2345,4,http://dbpedia.org/ontology/species,species
3268,GitTables_2345,8,http://dbpedia.org/ontology/status,status
3269,GitTables_2345,7,http://dbpedia.org/ontology/year,year
3270,GitTables_2347,3,http://dbpedia.org/ontology/genus,genus
3271,GitTables_2347,0,http://dbpedia.org/ontology/id,id
3272,GitTables_2347,2,http://dbpedia.org/ontology/name,name
3273,GitTables_2347,19,http://dbpedia.org/ontology/note,note
3274,GitTables_2347,1,http://dbpedia.org/ontology/rank,rank
3275,GitTables_2347,4,http://dbpedia.org/ontology/species,species
3276,GitTables_2347,8,http://dbpedia.org/ontology/status,status
3277,GitTables_2347,7,http://dbpedia.org/ontology/year,year
3278,GitTables_2349,3,http://dbpedia.org/ontology/genus,genus
3279,GitTables_2349,0,http://dbpedia.org/ontology/id,id
3280,GitTables_2349,2,http://dbpedia.org/ontology/name,name
3281,GitTables_2349,19,http://dbpedia.org/ontology/note,note
3282,GitTables_2349,1,http://dbpedia.org/ontology/rank,rank
3283,GitTables_2349,4,http://dbpedia.org/ontology/species,species
3284,GitTables_2349,8,http://dbpedia.org/ontology/status,status
3285,GitTables_2349,7,http://dbpedia.org/ontology/year,year
3286,GitTables_2350,8,http://dbpedia.org/ontology/comment,comment
3287,GitTables_2350,9,http://dbpedia.org/ontology/min,min
3288,GitTables_2351,3,http://dbpedia.org/ontology/genus,genus
3289,GitTables_2351,0,http://dbpedia.org/ontology/id,id
3290,GitTables_2351,2,http://dbpedia.org/ontology/name,name
3291,GitTables_2351,19,http://dbpedia.org/ontology/note,note
3292,GitTables_2351,1,http://dbpedia.org/ontology/rank,rank
3293,GitTables_2351,4,http://dbpedia.org/ontology/species,species
3294,GitTables_2351,8,http://dbpedia.org/ontology/status,status
3295,GitTables_2351,7,http://dbpedia.org/ontology/year,year
3296,GitTables_2355,8,http://dbpedia.org/ontology/comment,comment
3297,GitTables_2355,9,http://dbpedia.org/ontology/min,min
3298,GitTables_2356,8,http://dbpedia.org/ontology/comment,comment
3299,GitTables_2356,9,http://dbpedia.org/ontology/min,min
3300,GitTables_2357,1,http://dbpedia.org/ontology/type,type
3301,GitTables_2358,8,http://dbpedia.org/ontology/comment,comment
3302,GitTables_2358,9,http://dbpedia.org/ontology/min,min
3303,GitTables_2359,0,http://dbpedia.org/ontology/id,id
3304,GitTables_2359,1,http://dbpedia.org/ontology/name,name
3305,GitTables_2362,0,http://dbpedia.org/ontology/id,id
3306,GitTables_2363,8,http://dbpedia.org/ontology/comment,comment
3307,GitTables_2363,9,http://dbpedia.org/ontology/min,min
3308,GitTables_2367,8,http://dbpedia.org/ontology/comment,comment
3309,GitTables_2367,9,http://dbpedia.org/ontology/min,min
3310,GitTables_2368,3,http://dbpedia.org/ontology/genus,genus
3311,GitTables_2368,0,http://dbpedia.org/ontology/id,id
3312,GitTables_2368,2,http://dbpedia.org/ontology/name,name
3313,GitTables_2368,19,http://dbpedia.org/ontology/note,note
3314,GitTables_2368,1,http://dbpedia.org/ontology/rank,rank
3315,GitTables_2368,4,http://dbpedia.org/ontology/species,species
3316,GitTables_2368,8,http://dbpedia.org/ontology/status,status
3317,GitTables_2368,7,http://dbpedia.org/ontology/year,year
3318,GitTables_2369,2,http://dbpedia.org/ontology/class,class
3319,GitTables_2371,8,http://dbpedia.org/ontology/comment,comment
3320,GitTables_2371,9,http://dbpedia.org/ontology/min,min
3321,GitTables_2372,0,http://dbpedia.org/ontology/id,id
3322,GitTables_2372,2,http://dbpedia.org/ontology/period,period
3323,GitTables_2376,3,http://dbpedia.org/ontology/genus,genus
3324,GitTables_2376,0,http://dbpedia.org/ontology/id,id
3325,GitTables_2376,2,http://dbpedia.org/ontology/name,name
3326,GitTables_2376,19,http://dbpedia.org/ontology/note,note
3327,GitTables_2376,1,http://dbpedia.org/ontology/rank,rank
3328,GitTables_2376,4,http://dbpedia.org/ontology/species,species
3329,GitTables_2376,8,http://dbpedia.org/ontology/status,status
3330,GitTables_2376,7,http://dbpedia.org/ontology/year,year
3331,GitTables_2377,7,http://dbpedia.org/ontology/comment,comment
3332,GitTables_2377,8,http://dbpedia.org/ontology/min,min
3333,GitTables_2378,3,http://dbpedia.org/ontology/genus,genus
3334,GitTables_2378,0,http://dbpedia.org/ontology/id,id
3335,GitTables_2378,2,http://dbpedia.org/ontology/name,name
3336,GitTables_2378,19,http://dbpedia.org/ontology/note,note
3337,GitTables_2378,1,http://dbpedia.org/ontology/rank,rank
3338,GitTables_2378,4,http://dbpedia.org/ontology/species,species
3339,GitTables_2378,8,http://dbpedia.org/ontology/status,status
3340,GitTables_2378,7,http://dbpedia.org/ontology/year,year
3341,GitTables_2379,8,http://dbpedia.org/ontology/comment,comment
3342,GitTables_2379,9,http://dbpedia.org/ontology/min,min
3343,GitTables_2385,0,http://dbpedia.org/ontology/id,id
3344,GitTables_2386,0,http://dbpedia.org/ontology/id,id
3345,GitTables_2386,4,http://dbpedia.org/ontology/number,number
3346,GitTables_2387,8,http://dbpedia.org/ontology/comment,comment
3347,GitTables_2387,9,http://dbpedia.org/ontology/min,min
3348,GitTables_2388,8,http://dbpedia.org/ontology/comment,comment
3349,GitTables_2388,9,http://dbpedia.org/ontology/min,min
3350,GitTables_2389,3,http://dbpedia.org/ontology/length,length
3351,GitTables_2389,8,http://dbpedia.org/ontology/orientation,orientation
3352,GitTables_2389,9,http://dbpedia.org/ontology/weight,weight
3353,GitTables_2390,8,http://dbpedia.org/ontology/comment,comment
3354,GitTables_2390,9,http://dbpedia.org/ontology/min,min
3355,GitTables_2392,8,http://dbpedia.org/ontology/comment,comment
3356,GitTables_2392,9,http://dbpedia.org/ontology/min,min
3357,GitTables_2393,8,http://dbpedia.org/ontology/comment,comment
3358,GitTables_2393,9,http://dbpedia.org/ontology/min,min
3359,GitTables_2394,1,http://dbpedia.org/ontology/description,description
3360,GitTables_2395,8,http://dbpedia.org/ontology/comment,comment
