fileName,colName,vals,fine_grained_label
SOTAB_17.csv,2,"Indian Tribal Series,, nan, nan, nan, nan, nan, nan, nan, American Bible Society,, Cleveland Indians,, Privately Printed,, Colorado Railroad Museum,, nan, nan, John W. Lovell Company,, Published by Oliver Farnsworth,, Arcadia Publishing Inc.,, Dean & Son's,, British Public Library,, nan, nan, nan, Purdue University Press,, Gazette Printing Establishment,, Howard Greenburg Gallery,, James French and Company,, Victoria and Albert Museum,, Thomas Y. Crowell Company,, Howell-North Books,, The Caxton Printers, Ltd.,, nan, nan, Frederick A. Praeger, Publishers,, nan, Sports Publishing L.L.C.,, Printed by R. P. Donough & Co.,, The Brooklyn Museum,, University of Oklahoma Press,, nan, nan, nan, nan, nan, J. B. Lippincott and Co.,, East African Publishing House,, C. F. Vent,, University of Georgia Press,, Princeton University Press,, n.p.,, News Printing House,",publisher_Book
SOTAB_230.csv,publisher,"Homer William Bedell Stanford W. Stanford, Dave Barry Ridley Pearson, Donita K. Paul, Arthur C. Clarke Gentry Lee, Stephen King, Keri Hulme, Amish Tripathi, Mira Grant, Emily Dickinson Thomas H. Johnson, Allen Raine, Naomi Wolf, David Baldacci, Brandon Mull, Ernesto Che Guevara Aleida Guevara March, Paula McLain, Julia Alvarez, Stephen King Dominique Dill, Heywood Broun, Stephen R. Covey, René Barjavel, Alice Munro, Michelle Zink, Elena Ferrante, Jon McGregor, René Barjavel, Anthony Horowitz, Dave Ramsey, Joseph Heller, Tad Williams, Dayna Lorentz, Rebecca Donovan, Kenneth Branagh Frank Darabont Steph Lady, Spencer W. Kimball, Don DeLillo, William Faulkner, Jodie Pierce, Steven Galloway, Penelope Fitzgerald, Amor Towles, Jeffrey Moore, Bisco Hatori, Raymond Carver, Jessica Clare, Irene Hunt, GabriellaLepore, Stephen King, Kim Stanley Robinson, William Wordsworth, Barbara Taylor Bradford, D.B.C. Pierre",publisher_Book
SOTAB_37.csv,2,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Dr W. Junk,, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Smithsonian Institution, Bulletin 233,, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, The Chiswick Press,, nan, nan, nan, nan, nan, nan, nan, nan, nan, University of California Press,, nan, nan",publisher_Book
SOTAB_50.csv,publisher,"LONELY PLANET FRANCE, BRUYLANT, L'HARMATTAN, L'HARMATTAN, ESKA, L'HARMATTAN, L'HARMATTAN, OCDE, OCDE, L'HARMATTAN, L'ARTILLEUR, OCDE, O REILLY & ASS, LANNOO, NIGGLI, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, CINEBOOK, nan, LANNOO, CINEBOOK, LONELY PLANET FRANCE, ['Editeur : SEUIL', 'SEUIL'], ['Editeur : PENGUIN', 'PENGUIN'], ['CINEBOOK', 'Editeur : CINEBOOK'], ['SKIRA', 'Editeur : SKIRA'], ORBIT",publisher_Book
SOTAB_53.csv,publisher,"David Weaver, Sarah Prineas, Malcolm Lowry, Sheri S. Tepper, Karen Kingsbury Gary Smalley, Tara Hudson, Stephen King, Wendy Mass, Karen Kingsbury, Rebecca West, Elizabeth Payson Prentiss, Robertson Davies Michael Dirda, Mark Bowden, Lindsay Anne Kendal, Edwin A. Abbott, Chaim Potok, William Landay, Jeyn Roberts, Harold Bell Wright, Barbara T. Cerny, Alex Garland, James Agee Michael Sragow, Hunter S. Thompson, Amanda Hocking, Frank Sch?tzing, Walter Moers, Harold Abelson Gerald Jay Sussman William Clinger Jonathan Rees Kelsey, Richard R. Kent Dybvig Daniel Friedman Kent Pitman, Trevor Shane, John Galsworthy, Keary Taylor, David Eddings Leigh Eddings, Julia Alvarez, Naoko Takeuchi William Flanagan, C.S. Lewis, Wilson Rawls, Eric Blehm, Michio Kaku, C.C. Humphreys, Spencer W. Kimball, Spencer W. Kimball, Joel C. Rosenberg, Susan Johnson, Leigh Bardugo, Deborah Rodriguez, George Shannon Laura Dronzek, Arthur C. Clarke, MaryStewart, Philip Roth, GabriellaLepore, Toni Morrison",publisher_Book
SOTAB_54.csv,publisher,"Finn Blakkatt, Thomas Wymark, Dorothy A. Galde Stephen D. Smith, F.B. Meyer, Bethany Hamilton, Fred A. Ludwig, Jim Harrison, Guy Sajer, Alice Vieira, Jenny Penn, Samantha Young, David Drake, Umberto Eco William Weaver R.C.S. Libri, Eliezer Yudkowsky, Sena Jeter Naslund, Maria V. Snyder, Spencer W. Kimball, Kieran Fanning Klára Vanková, Torey L. Hayden, ThomasRyan, Donna R. Falvo, Edward Craig Christian Mirra, J.C. Owens, Tony Seddon, Anne Fadiman, Anne Michaels, JD Woodyard, Darynda Jones, Kimberly Derting, NOT A BOOK, MatthewLewis, Alvin Slater, Mary Tillworth Benjamin Burch, Gaja J. Kos, Chetan Bhagat, David Fishelson, C.C. Hunter, Deke Dickerson, World Book Inc., Alison Weir, Carol Tyler, Paul Scott, Mila McWarren, Brenna Yovanoff, Nizar Parman, Brian Welch David Randall Silveria Fieldy James Christian Shaffer Jonathan Houseman Davis Korn, Marcus Butler, Jenni Rivera, Seanan McGuire, Bernard Cornwell",publisher_Book
SOTAB_58.csv,publisher,"Moon Travel, Moon Travel, Rick Steves, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Moon Travel, Moon Travel, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Rick Steves, Moon Travel, Rick Steves, Moon Travel, Rick Steves, Moon Travel, Moon Travel, Moon Travel, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Rick Steves, Rick Steves, Moon Travel, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Moon Travel, Rick Steves, Rick Steves, Rick Steves, Moon Travel, Moon Travel, Rick Steves, Rick Steves, Moon Travel, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Moon Travel, Rick Steves, Moon Travel, Rick Steves, Moon Travel",publisher_Book
SOTAB_61.csv,5,"nan, nan, nan, nan, nan, nan, nan, Printed for S. Richardson,, nan, Tab Books,, nan, nan, nan, nan, nan, nan, nan, nan, Black Sparrow Press,, Art in Australia Limited,, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Seastone Editions,, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, The Good Book Press,, nan, nan, nan, G.P. Putnam?s Sons,, nan, nan",publisher_Book
SOTAB_84.csv,2,"RLD Communications,, Buena Vista Records,, nan, nan, nan, nan, Del Rey,, nan, Random House,, nan, nan, nan, DC Comics,, nan, nan, nan, nan, nan, Harmony Books,, nan, nan, nan, nan, nan, Doubleday,, nan, nan, nan, nan, Brandon Printing Co.,, Random House,, nan, nan, nan, nan, nan, nan, nan, nan, Del Rey,, Claxton, Remsen & Haffelfinger,, nan, nan, nan, Topps Company, Inc.,, nan, nan, nan, St. Martin's Press,, nan",publisher_Book
SOTAB_106.csv,11,"5.0, 5.0, nan, nan, nan, nan, nan, 5.0, 5.0, 5.0, 5.0, nan, 5.0, nan, nan, 5.0, nan, nan, nan, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, nan, 5.0, 5.0, nan, nan, nan, 5.0, 5.0, 5.0, nan, nan, nan, 5.0, 5.0, nan, nan, 5.0, nan, nan, nan, 5.0, 5.0, 5.0, nan",Rating_Book
SOTAB_106.csv,12,"3.83, 0.0, nan, nan, nan, nan, nan, 4.6, 3.95, 4.0, 0.0, nan, 0.0, nan, nan, 3.8, nan, nan, nan, 0.0, 3.59, 4.26, 0.0, 4.15, 4.18, 0.0, nan, 0.0, 3.0, nan, nan, nan, 0.0, 4.14, 4.5, nan, nan, nan, 0.0, 0.0, nan, nan, 3.91, nan, nan, nan, 3.98, 5.0, 3.86, nan",Rating_Book
SOTAB_155.csv,ratingValue,"4.1, 4.4, 4.7, 4.6, 4.9, 4.7, 4.8, 4.6, 4.9, 4.3, 4.5, 4.4, 4.5, 4.5, 4.7, 4.6, 4.4, 4.9, 4.9, 4.7, 4.1, 4.7, 4.9, 4.4, 4.3, 4.8, 4.8, 4.5, 4.6, 4.1, 4.7, 4.4, 4.3, 4.1, 4.3, 4.2, 4.8, 4.9, 4.1, 4.7, 4.6, 4.3, 4.6, 4.4, 4.6, 4.6, 4.6, 4.8, 4.4, 4.9",Rating_Book
SOTAB_165.csv,8,"4.5, 4.5, 4.5, 4.5, 5.0, 4.5, 4.5, 4.5, 5.0, 4.5, 5.0, 4.5, 5.0, 5.0, 4.5, 4.5",Rating_Book
SOTAB_165.csv,9,"9.0, 9.0, 9.0, 9.0, 10.0, 9.0, 9.0, 9.0, 10.0, 9.0, 10.0, 9.0, 10.0, 10.0, 9.0, 9.0",Rating_Book
SOTAB_230.csv,ratingValue,"4.1, 3.5, 4.7, 3.2, 3.7, 4.3, 3.5, 3.2, 4.5, 3.8, 4.3, 4.4, 3.1, 4.8, 4.1, 4.5, 3.3, 4.6, 4.7, 4.6, 4.3, 3.4, 3.7, 3.6, 3.6, 3.1, 4.5, 4.9, 3.5, 3.5, 4.8, 4.7, 3.6, 3.9, 4.1, 3.9, 3.1, 4.9, 3.9, 3.9, 4.4, 4.3, 4.1, 4.3, 3.9, 4.2, 3.8, 3.6, 3.1, 4.4",Rating_Book
SOTAB_53.csv,ratingValue,"4.7, 4.7, 4.1, 4.4, 3.9, 3.4, 3.4, 3.1, 4.9, 3.1, 3.4, 4.8, 3.5, 3.9, 3.7, 4.1, 3.6, 3.1, 4.5, 4.6, 3.2, 4.9, 4.5, 3.6, 3.9, 4.4, 3.2, 3.5, 3.1, 3.8, 3.2, 3.7, 3.9, 4.9, 4.2, 3.4, 3.3, 3.8, 3.2, 3.8, 3.8, 4.8, 3.3, 3.5, 4.8, 3.8, 3.9, 3.4, 4.9, 4.2",Rating_Book
SOTAB_54.csv,ratingValue,"3.8, 3.9, 3.3, 4.8, 3.5, 4.2, 4.9, 3.5, 4.1, 3.8, 4.3, 4.3, 4.3, 4.3, 4.3, 4.6, 4.7, 3.7, 3.6, 3.8, 4.9, 3.7, 4.8, 4.4, 4.4, 4.8, 3.5, 3.2, 3.3, 4.9, 3.1, 3.7, 3.9, 3.2, 4.3, 4.5, 3.5, 3.4, 4.4, 4.5, 4.7, 4.4, 4.5, 3.3, 4.8, 4.8, 3.7, 4.9, 3.8, 4.6",Rating_Book
SOTAB_62.csv,bestRating,"5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0",Rating_Book
SOTAB_62.csv,worstRating,"1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0",Rating_Book
SOTAB_62.csv,ratingValue,"5.0, 3.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0",Rating_Book
SOTAB_62.csv,ratingCount,"2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0",ratingCount_Book
SOTAB_159.csv,review,,review_Book
SOTAB_155.csv,reviewCount,"90.0, 40.0, 45.0, 78.0, 45.0, 14.0, 80.0, 81.0, 65.0, 77.0, 84.0, 74.0, 72.0, 53.0, 35.0, 67.0, 57.0, 15.0, 34.0, 39.0, 95.0, 14.0, 69.0, 35.0, 58.0, 78.0, 69.0, 100.0, 92.0, 98.0, 72.0, 45.0, 82.0, 22.0, 44.0, 59.0, 96.0, 26.0, 51.0, 84.0, 43.0, 72.0, 59.0, 64.0, 28.0, 25.0, 83.0, 94.0, 12.0, 82.0",reviewCount_Book
SOTAB_230.csv,reviewCount,"171.0, 892.0, 480.0, 189.0, 655.0, 768.0, 371.0, 241.0, 815.0, 199.0, 733.0, 715.0, 297.0, 241.0, 359.0, 673.0, 821.0, 773.0, 684.0, 163.0, 472.0, 698.0, 375.0, 441.0, 918.0, 716.0, 137.0, 262.0, 957.0, 745.0, 617.0, 716.0, 190.0, 535.0, 825.0, 270.0, 625.0, 592.0, 956.0, 388.0, 567.0, 532.0, 959.0, 477.0, 165.0, 741.0, 377.0, 948.0, 662.0, 329.0",reviewCount_Book
SOTAB_53.csv,reviewCount,"858.0, 882.0, 899.0, 666.0, 514.0, 193.0, 668.0, 896.0, 759.0, 575.0, 191.0, 694.0, 862.0, 235.0, 595.0, 455.0, 683.0, 935.0, 420.0, 266.0, 959.0, 561.0, 874.0, 935.0, 439.0, 568.0, 937.0, 233.0, 520.0, 634.0, 881.0, 442.0, 824.0, 854.0, 897.0, 995.0, 182.0, 269.0, 118.0, 623.0, 861.0, 775.0, 259.0, 941.0, 493.0, 490.0, 561.0, 395.0, 167.0, 869.0",reviewCount_Book
SOTAB_54.csv,reviewCount,"815.0, 278.0, 360.0, 261.0, 426.0, 415.0, 694.0, 792.0, 696.0, 588.0, 928.0, 547.0, 218.0, 744.0, 327.0, 441.0, 696.0, 998.0, 737.0, 180.0, 339.0, 680.0, 535.0, 135.0, 255.0, 449.0, 283.0, 537.0, 319.0, 436.0, 955.0, 696.0, 328.0, 536.0, 193.0, 394.0, 248.0, 967.0, 433.0, 695.0, 891.0, 992.0, 412.0, 691.0, 285.0, 617.0, 474.0, 511.0, 327.0, 540.0",reviewCount_Book
T2DV2_257.csv,Source,"ALA [11], ALA [47], ALA, ALA [2], Rad, ALA [66], ALA, Rad, ALA, ALA [81], ALA [9], ALA [32], ALA, ALA [82], ALA [34], ALA, Rad, ALA, ALA [38], ALA [24] /Rad, ALA [67], ALA [39], ALA [54], ALA [36], ALA [12], ALA [79], ALA, ALA [37] /Rad, ALA [20], ALA [83], Rad, ALA [10], ALA, ALA [19] /Rad, Rad, Rad, ALA [3], ALA, Rad, ALA [14] /Rad, ALA [42], ALA, ALA, ALA, ALA [86], ALA, ALA, ALA, ALA, ALA",Source
SOTAB_47.csv,description,,TVEpisodeDescription_description
SOTAB_107.csv,1,,#NAME?
SOTAB_127.csv,10,,#NAME?
SOTAB_13.csv,1,,#NAME?
SOTAB_23.csv,6,,#NAME?
T2DV2_21.csv,Unnamed: 0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",#NAME?
T2DV2_33.csv,Unnamed: 13,"nan, 4.3, 4, 3.7, 3.3, 3, 2.7, 2.3, 2, 1.7, 1.3, 1, 0.7, 0.3, 0, nan, X, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",#NAME?
T2DV2_33.csv,New?,"66.66%, 1, nan, nan, 2, 3, nan, 4, 5, nan, 6, 7, 8, nan, 9, 10, 11, nan, 12, 13, nan, 14, 15, nan, 16, 17, 18, nan, nan, nan, nan, nan, nan, 19, nan, nan, 20, 21, nan, 22, nan, 23, nan, 24, nan, 25, 26, 27, 28, 29",#NAME?
SOTAB_103.csv,10,"nan, nan, nan, nan, nan, nan, nan, nan, nan, ['Byeon Woo-seok', 'Bae Yoo-ram', 'Park Seo-jun', 'Sung Dong-il', 'Kang Ha-neul', 'Go Joon', 'Park Ha-sun', 'Kim Gyu-baek', 'Lee ho-jeong', 'Cho joon'], ['Elizabeth Counsell', 'Veronica Ferres', 'Sandra Dickinson', 'Tuva Novotny', 'Erik Johansson', 'Michael Byrne', 'Daniela Lavender', 'Ben Kingsley', 'Benno Fürmann'], nan, nan, [""Ja'Michael Darnell"", 'Erica Landolfi', 'William Angiuli', 'Carola Cudemo', 'Micol Damilano', 'Rocco Marazzita', 'Theodoro Garruto'], nan, nan, nan, nan, ['Lex Lang', 'Allison Powell', 'Brian Donovan', 'Jonathan Fahn', 'Signe Kiesel', 'Margo Graff', 'Nikki Boyer', 'Jeff Nimoy'], nan, nan, nan, nan, ['Sharon Roggio', 'Jessica Sonneborn', 'Bradley Fowler', 'Lin Shaye', 'Amanda Markowitz', 'Juliana Sada', 'Victoria Matlock', 'Brendan Sexton III'], nan, ['Rachel Kylian', 'Ashley Bracken', 'Christopher Kriesa', 'Terry Maratos'], nan, ['Ryan Merriman', 'Lana McKissack', 'Brigid Duffy', 'Randy Wayne', 'Brant Daugherty', 'Kim Hidalgo'], nan, nan, ['Scott Glenn', 'Sean Connery', 'Sam Neill', 'Stellan Skarsg?rd', 'Richard Jordan', 'Alec Baldwin', 'Peter Firth', 'Joss Ackland', 'Courtney B. Vance', 'James Earl Jones'], ['David Strathairn', 'Challen Cates', 'Chip Carriere', 'Julian Feder', 'Kim Baptiste', 'Jeffrey Dean Morgan', 'Julie Ann Emery', 'Susan Gallagher', 'Tracy Brotherton', 'David Jensen'], nan, ['Jeong Man-sik', 'Kal So-won', 'Ryu Seung-ryong', 'Jung Jin-young', 'Jo Jae-yoon', 'Oh Dal-su', 'Kim Jung-tae', 'Park Won-sang', 'Kim Ki-chun', 'Park Shin-hye'], ['Gia Sandhu', 'Carlo Rota', 'Kathleen Munroe', 'William Forsythe'], nan, ['Tovino Thomas', 'Sreenath Bhasi', 'Indrajith Sukumaran', 'Joju George', 'Kunchacko Boban', 'Soubin Shahir', 'Parvathy Thiruvothu', 'Revathi', 'Rima Kallingal', 'Asif Ali'], nan, nan, ['Crystal R. Fox', 'Phylicia Rashad', 'Mehcad Brooks', 'Bresha Webb', 'Donovan Christie Jr.', 'Walter Fauntleroy', 'Tyler Perry', 'Cicely Tyson', 'Steve Mapel', 'Angela Marie Rigsby'], nan, nan, nan, nan, nan, ['Marie-Josee Dionne', 'Neve Campbell', 'Tom Cullen', 'Imogen Poots', 'Star Slade', 'Alex Wolff', 'Kiowa Gordon', 'Keir Gilchrist'], nan, nan, nan, nan",actor_Movie
SOTAB_105.csv,4,"nan, ['Sharlto Copley', 'Lesley Manville', 'Juno Temple', 'Elle Fanning', 'Brenton Thwaites', 'Imelda Staunton', 'Sam Riley', 'Angelina Jolie'], nan, nan, nan, nan, ['Adam Lamberg (canon)', 'Hallie Todd', 'Clayton Snyder', 'Ashlie Brillault', 'Lalaine', 'Kyle Downes', 'Jake Thomas', 'Hilary Duff', 'Robert Carradine'], nan, nan, nan, nan, nan, nan, nan, nan, nan, ['Samuel L. Jackson', 'Akira Akbar', 'Brie Larson', 'Ben Mendelsohn', 'Gemma Chan', 'Rune Temte', 'Annette Bening', 'Lashana Lynch', 'Clark Gregg', 'Lee Pace', 'Djimon Hounsou', 'Jude Law', 'Algenis Perez Soto'], nan, nan, nan, nan, ['Mark Rylance', 'Bill Hader', 'Rebecca Hall', 'Ruby Barnhill', 'Penelope Wilton', 'Jemaine Clement'], nan, ['JD McCrary', 'Alfre Woodard', 'Shahadi Joseph', 'Josh McCrary', 'Eric André', 'John Oliver', 'John Kani', 'Beyoncé Knowles-Carter', 'Seth Rogen', 'Phil LaMarr', 'J. Lee', 'Donald Glover', 'Keegan-Michael Key', 'Billy Eichner', 'Penny Johnson Jerald', 'Amy Sedaris', 'Florence Kasumba', 'Chiwetel Ejiofor', 'Chance Bennett', 'James Jones'], nan, nan, ['Shannon Lucio', 'Jackson Pace', 'James Lafferty', 'Michael Trotter', 'Eric Ladin', ""Colin O'Donoghue"", 'Nora Zehetner', 'Micah Stock', 'Patrick Fischler', 'Josh Cooke', 'Aaron Staton', 'Jake McDorman', 'Patrick J. Adams', 'Eloise Mumford'], nan, nan, nan, ['Khleo Thomas', 'Zane Holtz', 'Jon Voight', 'Tim Blake Nelson', 'Ski Carr', 'Max Kasch', 'Brenden Jefferson', 'Patricia Arquette', 'Steven Kozlowski', 'John Goodman', 'Shia LaBeouf (canon)', 'Byron Cotton', 'Miguel Castro', 'Roma Maffia', 'Sigourney Weaver', 'Paul Kandel', 'Noah Poletiek', 'Jake M. Smith'], ['Johnny Depp', 'David Wenham', 'Javier Bardem', 'Brenton Thwaites', 'Kevin R. McNally', 'Kaya Scodelario', 'Stephen Graham', 'Golshifteh Farahani', 'Geoffrey Rush'], nan, nan, ['Rhys Ifans', 'Sacha Baron Cohen', 'Mia Wasikowska', 'Anne Hathaway', 'Helena Bonham Carter'], ['Carl Weathers', 'Gina Carano', 'Werner Herzog', 'Pedro Pascal', 'Nick Nolte'], nan, nan, ['Eric Bana', 'John Ortiz', 'Casey Affleck', 'Chris Pine', 'Ben Foster', 'Holliday Grainger'], nan, nan, nan, nan",actor_Movie
SOTAB_107.csv,5,"Ron Howard, nan, nan, Peter Sohn, nan, Rian Johnson, nan, nan, ['Clay Kaytis', 'Fergal Reilly'], nan, nan, nan, nan, ['Anthony Russo', 'Joe Russo'], Danny Boyle, Danny Boyle, Farhad -Sajid, Peter Jackson, Terry Jones, nan, nan, Autumn de Wilde, Genndy Tartakovsky, nan, Cathy Yan, Clint Eastwood, Alejandro González I?árritu, ['Ryan Fleck', 'Anna Boden'], nan, Greta Gerwig, Jake Kasdan, nan, Destin Daniel Cretton, nan, nan, Scott Cooper, nan, Tod Williams, Dan Scanlon, nan, Justin Kurzel, nan, nan, Chris Columbus, Cedric Nicolas-Troyan, nan, ['Chris Buck', 'Jennifer Lee'], Tate Taylor, nan, nan",actor_Movie
SOTAB_107.csv,6,"['Chris Hemsworth', 'Ben Whishaw', 'Cilian Murphy', 'Brendan Gleeson', 'Tom Holland'], nan, nan, nan, nan, ['Jamie Lee Curtis', 'Daniel Craig', 'Toni Collette', 'Christopher Plummer'], nan, nan, nan, nan, nan, nan, nan, ['Chris Pratt', 'Robert Downey Jr.', 'Scarlett Johansson', 'Chris Hemsworth'], ['Himesh Patel', 'Kate McKinnon', 'Lily James', 'Sophia Di Martino'], ['Jonny Lee Miller', 'Ewen Bremner', 'Ewan McGregor'], ['Akshay Kumar', 'Riteish Deshmukh'], ['Sir Ian McKellen', 'Viggo Mortensen', 'Cate Blanchett'], ['Terry Gilliam', 'Graham Chapman', 'John Cleese', 'Michael Palin', 'Terry Jones', 'Eric Idle'], nan, nan, [""Josh O'Connor"", 'Johnny Flynn', 'Anya Taylor-Joy'], nan, nan, ['Margot Robbie', 'Ewan McGregor', 'Mary Elizabeth Winstead', 'Ali Wong'], ['Laura Linney', 'Tom Hanks', 'Aaron Eckhart'], ['Tom Hardy', 'Will Poulter', 'Domhnall Gleeson', 'Leonardo DiCaprio'], ['Samuel L. Jackson', 'Lee Pace', 'Brie Larson', 'Djimon Hounsou'], nan, ['Emma Watson', 'Saoirse Ronan', 'Meryl Streep', 'Timothée Chalamet'], ['Jack Black', 'Dwayne Johnson', 'Kevin Hart', 'Karen Gillan'], nan, ['Michael B. Jordan', 'Brie Larson', 'Jamie Foxx'], nan, nan, ['Dakota Johnson', 'Joel Edgerton', 'Peter Sarsgaard', 'Johnny Depp', 'Kevin Bacon', 'Sienna Miller', 'Benedict Cumberbatch'], nan, ['Samuel L. Jackson', 'John Cusack'], nan, nan, ['David Thewlis', 'Michael Fassbender', 'Marion Cotillard', 'Paddy Considine'], nan, nan, ['Michelle Monaghan', 'Adam Sandler', 'Peter Dinklage', 'Kevin James'], ['Jessica Chastain', 'Charlize Theron', 'Emily Blunt', 'Chris Hemsworth'], nan, nan, ['Justin Theroux', 'Allison Janney', 'Luke Evans', 'Rebecca Ferguson', 'Emily Blunt', 'Edgar Ramirez'], nan, nan",actor_Movie
SOTAB_13.csv,4,"Stills By Alan, Nicholas Steele, ['Lexington Steele', 'Evil Angel'], Franck Vicomte, nan, Jonni Darkko, Herve Bodilis, Dana Vespoli, Herve Bodilis, Mark Wood, Herve Bodilis, Joey Silvera, Lexington Steele, Mark Wood, Joey Silvera, Belladonna, Bobbi Starr, BellaDonna, Nacho Vidal, Rocco Siffredi, BellaDonna, Sam Hain, Vince Vouyer, Nacho Vidal, Mason, Brad Armstrong, Brad Armstrong, Jonni Darkko, BellaDonna, Lee Roy Myers, Rocco Siffredi, Tristan Taormino, Paul Thomas, Tristan Taormino, Bruce Seven, Robby D., William H. Nutsack, Dana Vespoli, Evil Chris, Angela White, John 'Buttman' Stagliano, Kayden Kross, ['Manuel Ferrara', 'Kayden Kross'], Robby D., Bobbi Starr, Graham Travis, Joone, Jenna Jameson, John 'Buttman' Stagliano, Jonni Darkko",actor_Movie
SOTAB_132.csv,actor,,actor_Movie
