Species_Group,Region,PlotID,BE_PlotID,longitude,latitude,Year,Method,Species_richness,Abundances,Cover,Mean_abundance,conifer_cover,herb_cover
Phytophagous,SCH,SEW21,SEW21,13.74,52.92,2008,flight interception (FFB)  and funnel traps,14.0,420.0,,30.0,0.94,86.5
Phytophagous,SCH,SEW22,SEW22,13.91,53.06,2008,flight interception (FFB)  and funnel traps,20.0,73.0,,3.65,0.0,3.5
Phytophagous,SCH,SEW23,SEW23,13.78,52.95,2008,flight interception (FFB)  and funnel traps,13.0,65.0,,5.0,0.0,6.5
Phytophagous,SCH,SEW24,SEW24,13.97,52.89,2008,flight interception (FFB)  and funnel traps,18.0,50.0,,2.78,0.0,12.0
Phytophagous,SCH,SEW25,SEW25,13.76,52.92,2008,flight interception (FFB)  and funnel traps,25.0,155.0,,6.2,0.0,10.5
Phytophagous,SCH,SEW26,SEW26,13.75,52.92,2008,flight interception (FFB)  and funnel traps,26.0,213.0,,8.19,0.0,74.5
Phytophagous,SCH,SEW27,SEW27,14.0,52.89,2008,flight interception (FFB)  and funnel traps,12.0,68.0,,5.67,0.0,0.5
Phytophagous,SCH,SEW3,SEW3,13.64,52.92,2008,flight interception (FFB)  and funnel traps,25.0,164.0,,6.56,0.85,39.0
Phytophagous,SCH,SEW30,SEW30,13.92,53.06,2008,flight interception (FFB)  and funnel traps,16.0,73.0,,4.56,0.18,3.0
Phytophagous,SCH,SEW31,SEW31,13.9,52.88,2008,flight interception (FFB)  and funnel traps,14.0,132.0,,9.43,0.47,8.0
Phytophagous,SCH,SEW32,SEW32,13.93,53.06,2008,flight interception (FFB)  and funnel traps,21.0,93.0,,4.43,0.26,3.5
Phytophagous,SCH,SEW33,SEW33,13.89,52.91,2008,flight interception (FFB)  and funnel traps,6.0,93.0,,15.5,0.36,1.0
Phytophagous,SCH,SEW34,SEW34,13.85,52.9,2008,flight interception (FFB)  and funnel traps,13.0,167.0,,12.85,0.24,1.0
Phytophagous,SCH,SEW35,SEW35,13.85,52.91,2008,flight interception (FFB)  and funnel traps,24.0,144.0,,6.0,0.0,14.0
Phytophagous,SCH,SEW36,SEW36,13.75,52.95,2008,flight interception (FFB)  and funnel traps,13.0,154.0,,11.85,0.0,0.0
Phytophagous,SCH,SEW37,SEW37,13.78,52.94,2008,flight interception (FFB)  and funnel traps,10.0,244.0,,24.4,0.0,3.0
Phytophagous,SCH,SEW38,SEW38,13.67,52.89,2008,flight interception (FFB)  and funnel traps,19.0,122.0,,6.42,0.0,7.5
Phytophagous,SCH,SEW39,SEW39,13.87,52.92,2008,flight interception (FFB)  and funnel traps,12.0,70.0,,5.83,0.0,18.5
Phytophagous,SCH,SEW4,SEW4,13.85,52.92,2008,flight interception (FFB)  and funnel traps,7.0,64.0,,9.14,0.29,1.0
Phytophagous,SCH,SEW40,SEW40,13.86,52.91,2008,flight interception (FFB)  and funnel traps,16.0,122.0,,7.62,0.0,60.5
Phytophagous,SCH,SEW41,SEW41,13.91,52.91,2008,flight interception (FFB)  and funnel traps,10.0,57.0,,5.7,0.0,0.5
Phytophagous,SCH,SEW28,SEW28,13.66,52.88,2008,flight interception (FFB)  and funnel traps,26.0,159.0,,6.12,0.0,91.0
Phytophagous,SCH,SEW29,SEW29,13.86,53.02,2008,flight interception (FFB)  and funnel traps,9.0,62.0,,6.89,0.32,2.5
Phytophagous,SCH,SEW48,SEW48,13.85,53.05,2008,flight interception (FFB)  and funnel traps,14.0,97.0,,6.93,0.0,5.5
Phytophagous,SCH,SEW49,SEW49,13.89,52.89,2008,flight interception (FFB)  and funnel traps,13.0,115.0,,8.85,0.01,35.5
Phytophagous,SCH,SEW5,SEW5,13.89,53.06,2008,flight interception (FFB)  and funnel traps,13.0,58.0,,4.46,0.0,2.5
Phytophagous,SCH,SEW50,SEW50,13.79,53.04,2008,flight interception (FFB)  and funnel traps,16.0,157.0,,9.81,0.0,17.0
Phytophagous,SCH,SEW6,SEW6,13.84,52.91,2008,flight interception (FFB)  and funnel traps,20.0,230.0,,11.5,0.0,27.5
Phytophagous,SCH,SEW7,SEW7,13.69,53.11,2008,flight interception (FFB)  and funnel traps,14.0,117.0,,8.36,0.0,20.5
Phytophagous,SCH,SEW8,SEW8,13.93,53.19,2008,flight interception (FFB)  and funnel traps,11.0,270.0,,24.55,0.0,10.5
Phytophagous,SCH,SEW9,SEW9,13.81,53.04,2008,flight interception (FFB)  and funnel traps,9.0,204.0,,22.67,0.0,1.0
Phytophagous,BAY,T1_1,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,5.0,27.0,,5.4,0.91,19.0
Phytophagous,BAY,T1_2,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,15.0,117.0,,7.8,1.0,2.5
Phytophagous,SCH,SEW42,SEW42,13.91,52.9,2008,flight interception (FFB)  and funnel traps,10.0,55.0,,5.5,0.0,18.5
Phytophagous,SCH,SEW43,SEW43,13.93,52.9,2008,flight interception (FFB)  and funnel traps,11.0,106.0,,9.64,0.0,26.0
Phytophagous,SCH,SEW44,SEW44,13.86,52.92,2008,flight interception (FFB)  and funnel traps,9.0,63.0,,7.0,0.0,1.5
Phytophagous,SCH,SEW45,SEW45,13.84,53.05,2008,flight interception (FFB)  and funnel traps,11.0,48.0,,4.36,0.0,0.0
Phytophagous,SCH,SEW46,SEW46,13.78,53.07,2008,flight interception (FFB)  and funnel traps,17.0,328.0,,19.29,0.0,8.0
Phytophagous,SCH,SEW47,SEW47,13.77,53.07,2008,flight interception (FFB)  and funnel traps,12.0,100.0,,8.33,0.0,3.0
Phytophagous,BAY,T1_49,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,14.0,57.0,,4.07,0.12,67.0
Phytophagous,BAY,T1_5,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,9.0,23.0,,2.56,0.57,62.5
Phytophagous,BAY,T1_50,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,8.0,31.0,,3.88,0.71,63.5
Phytophagous,BAY,T1_51,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,15.0,74.0,,4.93,0.45,90.5
Phytophagous,BAY,T1_52,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,14.0,69.0,,4.93,0.0,176.0
Phytophagous,BAY,T1_53,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,12.0,39.0,,3.25,0.0,89.0
Phytophagous,BAY,T1_27,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,6.0,19.0,,3.17,0.79,115.0
Phytophagous,BAY,T1_29,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,13.0,90.0,,6.92,0.21,92.0
Phytophagous,BAY,T1_3,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,5.0,13.0,,2.6,0.72,237.5
Phytophagous,BAY,T1_30,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,14.0,117.0,,8.36,0.0,46.5
Phytophagous,BAY,T1_34,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,14.0,70.0,,5.0,1.0,127.5
Phytophagous,BAY,T1_38,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,10.0,29.0,,2.9,1.0,104.5
Phytophagous,BAY,T1_39,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,12.0,37.0,,3.08,0.65,114.0
Phytophagous,BAY,T1_4,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,6.0,17.0,,2.83,0.77,174.5
Phytophagous,BAY,T1_40,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,9.0,42.0,,4.67,1.0,111.5
Phytophagous,BAY,T1_42,X0,13.43,48.95,2007,flight interception (FFB) and pitfall traps,6.0,14.0,,2.33,0.74,8.5
Phytophagous,BAY,T2_23,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,10.0,46.0,,4.6,0.8,9.0
Phytophagous,BAY,T2_25,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,13.0,40.0,,3.08,0.61,97.0
Phytophagous,BAY,T1_54,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,15.0,88.0,,5.87,0.0,16.5
Phytophagous,BAY,T1_55,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,11.0,33.0,,3.0,0.18,66.0
Phytophagous,BAY,T1_56,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,9.0,54.0,,6.0,0.43,43.5
Phytophagous,BAY,T1_57,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,5.0,11.0,,2.2,0.85,50.5
Phytophagous,BAY,T1_58,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,10.0,44.0,,4.4,0.89,49.5
Phytophagous,BAY,T1_59,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,16.0,95.0,,5.94,0.33,111.5
Phytophagous,BAY,T1_60,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,17.0,245.0,,14.41,0.6,125.0
Phytophagous,BAY,T1_61,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,17.0,130.0,,7.65,1.0,110.0
Phytophagous,BAY,T1_64,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,11.0,184.0,,16.73,1.0,116.0
Phytophagous,BAY,T1_65,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,12.0,321.0,,26.75,0.0,162.0
Phytophagous,BAY,T1_66,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,16.0,234.0,,14.62,1.0,158.0
Phytophagous,BAY,T1_8,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,10.0,77.0,,7.7,0.0,265.5
Phytophagous,BAY,T1_9,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,11.0,34.0,,3.09,0.0,206.5
Phytophagous,BAY,T2_2,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,7.0,21.0,,3.0,0.07,4.5
Phytophagous,BAY,T2_27,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,5.0,32.0,,6.4,0.79,168.5
Phytophagous,BAY,T2_3,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,8.0,90.0,,11.25,0.0,4.0
Phytophagous,BAY,T2_35,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,8.0,40.0,,5.0,0.28,59.5
Phytophagous,BAY,T2_36,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,9.0,93.0,,10.33,0.0,131.5
Phytophagous,BAY,T2_37,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,6.0,10.0,,1.67,0.74,42.0
Phytophagous,BAY,T2_38,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,3.0,28.0,,9.33,0.11,4.0
Phytophagous,BAY,T2_39,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,5.0,22.0,,4.4,0.1,20.5
Phytophagous,BAY,T2_4,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,10.0,50.0,,5.0,0.19,1.0
Phytophagous,BAY,T2_40,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,5.0,42.0,,8.4,0.51,30.0
Phytophagous,BAY,T2_41,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,9.0,31.0,,3.44,0.11,90.0
Phytophagous,BAY,T2_42,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,7.0,41.0,,5.86,0.09,127.5
Phytophagous,BAY,T2_44,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,8.0,60.0,,7.5,0.26,50.0
Phytophagous,BAY,T2_45,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,5.0,18.0,,3.6,0.1,6.0
Phytophagous,BAY,T2_46,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,4.0,17.0,,4.25,0.52,94.5
Phytophagous,BAY,T2_47,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,7.0,55.0,,7.86,0.0,105.5
Phytophagous,BAY,T2_48,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,6.0,22.0,,3.67,0.55,190.0
Phytophagous,BAY,T2_51,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,5.0,26.0,,5.2,0.0,0.5
Phytophagous,BAY,T2_52,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,9.0,41.0,,4.56,0.0,27.5
Phytophagous,BAY,T2_53,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,6.0,22.0,,3.67,0.0,109.0
Phytophagous,BAY,T2_54,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,9.0,71.0,,7.89,0.0,36.0
Phytophagous,BAY,T2_55,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,13.0,36.0,,2.77,0.0,73.5
Phytophagous,BAY,T2_56,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,9.0,45.0,,5.0,1.0,127.5
Phytophagous,BAY,T2_58,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,8.0,13.0,,1.62,1.0,168.0
Phytophagous,BAY,T2_59,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,9.0,56.0,,6.22,1.0,133.5
Phytophagous,BAY,T2_60,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,15.0,188.0,,12.53,1.0,163.5
Phytophagous,BAY,T2_65,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,7.0,39.0,,5.57,0.96,148.5
Phytophagous,BAY,T2_66,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,9.0,63.0,,7.0,0.79,161.0
Phytophagous,BAY,T2_67,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,9.0,61.0,,6.78,1.0,166.0
Phytophagous,BAY,T2_68,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,4.0,10.0,,2.5,0.5,182.0
Phytophagous,BAY,T2_69,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,8.0,89.0,,11.12,1.0,172.0
Phytophagous,BAY,T2_49,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,6.0,14.0,,2.33,0.6,140.5
Phytophagous,BAY,T2_50,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,6.0,18.0,,3.0,0.54,41.0
Phytophagous,BAY,T2_79,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,4.0,94.0,,23.5,1.0,166.0
Phytophagous,BAY,T2_81,X0,13.41,48.99,2007,flight interception (FFB) and pitfall traps,12.0,218.0,,18.17,1.0,190.0
Phytophagous,BAY,T2_9,X0,13.37,48.93,2007,flight interception (FFB) and pitfall traps,9.0,96.0,,10.67,0.48,10.5
Phytophagous,BAY,T3_1,X0,13.29,49.05,2007,flight interception (FFB) and pitfall traps,8.0,27.0,,3.38,0.92,79.5
Phytophagous,BAY,T3_10,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,5.0,22.0,,4.4,0.38,27.5
Phytophagous,BAY,T3_12,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,6.0,37.0,,6.17,0.59,3.5
Phytophagous,BAY,T3_16,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,9.0,57.0,,6.33,0.9,25.5
Phytophagous,BAY,T3_17,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,9.0,36.0,,4.0,1.0,201.0
Phytophagous,BAY,T3_20,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,8.0,22.0,,2.75,0.27,36.5
Phytophagous,BAY,T3_22,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,8.0,35.0,,4.38,0.24,64.5
Phytophagous,BAY,T2_70,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,10.0,353.0,,35.3,1.0,206.5
Phytophagous,BAY,T2_71,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,8.0,320.0,,40.0,1.0,208.0
Phytophagous,BAY,T2_73,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,8.0,284.0,,35.5,1.0,290.5
Phytophagous,BAY,T2_74,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,10.0,198.0,,19.8,1.0,156.0
Phytophagous,BAY,T2_75,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,10.0,268.0,,26.8,1.0,220.5
Phytophagous,BAY,T2_78,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,8.0,90.0,,11.25,1.0,143.5
Phytophagous,BAY,T3_33,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,11.0,100.0,,9.09,0.0,93.0
Phytophagous,BAY,T3_36,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,13.0,69.0,,5.31,0.0,2.5
Phytophagous,BAY,T3_37,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,11.0,70.0,,6.36,0.07,2.0
Phytophagous,BAY,T3_38,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,10.0,60.0,,6.0,0.0,4.5
Phytophagous,BAY,T3_39,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,8.0,36.0,,4.5,0.23,11.0
Phytophagous,BAY,T3_40,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,4.0,21.0,,5.25,0.52,107.5
Phytophagous,BAY,T3_23,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,5.0,39.0,,7.8,0.43,0.0
Phytophagous,BAY,T3_24,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,7.0,25.0,,3.57,0.37,1.0
Phytophagous,BAY,T3_25,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,6.0,15.0,,2.5,0.26,2.0
Phytophagous,BAY,T3_26,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,6.0,42.0,,7.0,0.29,3.5
Phytophagous,BAY,T3_27,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,6.0,32.0,,5.33,0.14,12.0
Phytophagous,BAY,T3_28,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,11.0,47.0,,4.27,0.61,67.5
Phytophagous,BAY,T3_29,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,8.0,33.0,,4.12,0.0,24.5
Phytophagous,BAY,T3_3,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,7.0,41.0,,5.86,1.0,6.0
Phytophagous,BAY,T3_30,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,10.0,61.0,,6.1,0.14,63.5
Phytophagous,BAY,T3_31,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,7.0,44.0,,6.29,0.52,39.5
Phytophagous,BAY,T3_57,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,9.0,47.0,,5.22,1.0,114.0
Phytophagous,BAY,T3_6,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,8.0,63.0,,7.88,0.86,97.5
Phytophagous,BAY,T3_42,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,5.0,27.0,,5.4,0.98,5.5
Phytophagous,BAY,T3_45,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,10.0,56.0,,5.6,0.48,108.0
Phytophagous,BAY,T3_46,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,8.0,28.0,,3.5,0.8,47.5
Phytophagous,BAY,T3_47,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,8.0,59.0,,7.38,0.83,92.5
Phytophagous,BAY,T3_48,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,7.0,114.0,,16.29,0.47,39.5
Phytophagous,BAY,T3_49,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,9.0,46.0,,5.11,0.38,89.0
Phytophagous,BAY,T3_5,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,12.0,48.0,,4.0,0.64,124.5
Phytophagous,BAY,T3_50,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,16.0,245.0,,15.31,1.0,251.0
Phytophagous,BAY,T3_51,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,19.0,124.0,,6.53,1.0,103.0
Phytophagous,BAY,T3_52,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,9.0,76.0,,8.44,1.0,74.0
Phytophagous,BAY,T3_53,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,12.0,122.0,,10.17,1.0,94.5
Phytophagous,BAY,T3_54,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,7.0,62.0,,8.86,1.0,144.5
Phytophagous,BAY,T3_55,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,10.0,36.0,,3.6,1.0,85.0
Phytophagous,BAY,T3_56,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,9.0,61.0,,6.78,1.0,96.0
Phytophagous,BAY,T3_9,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,5.0,22.0,,4.4,0.31,3.0
Phytophagous,BAY,T4_10,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,4.0,31.0,,7.75,0.58,78.0
Phytophagous,BAY,T4_14,X0,13.22,49.1,2007,flight interception (FFB) and pitfall traps,5.0,12.0,,2.4,0.86,12.0
Phytophagous,BAY,T4_20,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,2.0,2.0,,1.0,0.7,0.0
Phytophagous,BAY,T4_21,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,6.0,10.0,,1.67,0.54,4.0
Phytophagous,BAY,T4_22,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,4.0,11.0,,2.75,0.46,7.0
Phytophagous,BAY,T4_23,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,3.0,6.0,,2.0,0.0,15.5
Phytophagous,BAY,T4_24,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,7.0,25.0,,3.57,0.24,4.0
Phytophagous,BAY,T4_26,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,4.0,11.0,,2.75,0.03,9.0
Phytophagous,BAY,T4_27,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,7.0,19.0,,2.71,0.55,9.5
Phytophagous,BAY,T4_28,X0,13.24,49.1,2007,flight interception (FFB) and pitfall traps,5.0,11.0,,2.2,0.85,126.5
Phytophagous,BAY,T4_29,X0,13.24,49.1,2007,flight interception (FFB) and pitfall traps,8.0,40.0,,5.0,1.0,70.0
Phytophagous,BAY,T4_35,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,9.0,17.0,,1.89,0.37,152.0
Phytophagous,BAY,T4_36,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,6.0,32.0,,5.33,0.26,4.5
Phytophagous,BAY,T4_37,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,5.0,8.0,,1.6,0.37,13.0
Phytophagous,BAY,T4_38,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,5.0,6.0,,1.2,0.0,110.0
Phytophagous,BAY,T4_40,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,6.0,51.0,,8.5,0.15,11.0
Phytophagous,BAY,T4_41,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,7.0,14.0,,2.0,0.0,1.5
Phytophagous,BAY,T4_42,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,6.0,8.0,,1.33,0.0,6.0
Phytophagous,BAY,T4_43,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,7.0,16.0,,2.29,0.18,61.0
Phytophagous,BAY,T4_44,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,5.0,35.0,,7.0,0.91,6.5
Phytophagous,BAY,T4_45,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,7.0,16.0,,2.29,0.0,31.0
Phytophagous,BAY,T4_46,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,7.0,20.0,,2.86,0.5,4.5
Phytophagous,BAY,T4_47,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,6.0,15.0,,2.5,0.72,27.5
Phytophagous,BAY,T4_48,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,5.0,6.0,,1.2,0.26,7.5
Phytophagous,BAY,T4_49,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,8.0,48.0,,6.0,0.81,7.5
Phytophagous,BAY,T4_50,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,9.0,28.0,,3.11,0.44,11.5
Phytophagous,BAY,T4_51,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,13.0,35.0,,2.69,0.76,95.0
Phytophagous,BAY,T4_53,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,9.0,60.0,,6.67,0.81,22.0
Phytophagous,BAY,T4_59,X0,13.28,49.1,2007,flight interception (FFB) and pitfall traps,13.0,49.0,,3.77,0.87,96.0
Phytophagous,BAY,T4_39,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,9.0,51.0,,5.67,0.23,1.5
Phytophagous,BAY,T4_4,X0,13.2,49.1,2007,flight interception (FFB) and pitfall traps,6.0,50.0,,8.33,0.42,1.0
Phytophagous,BAY,T4_72,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,12.0,210.0,,17.5,1.0,153.0
Phytophagous,BAY,T4_73,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,10.0,89.0,,8.9,1.0,143.0
Phytophagous,BAY,T4_74,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,18.0,148.0,,8.22,1.0,109.0
Phytophagous,BAY,T4_75,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,14.0,128.0,,9.14,0.95,143.5
Phytophagous,BAY,T4_76,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,12.0,97.0,,8.08,0.97,118.0
Phytophagous,BAY,T4_77,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,13.0,87.0,,6.69,1.0,141.5
Phytophagous,BAY,T4_78,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,12.0,138.0,,11.5,0.79,151.5
Phytophagous,BAY,T4_79,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,8.0,152.0,,19.0,0.75,148.5
Phytophagous,BAY,T4_8,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,9.0,95.0,,10.56,0.5,106.0
Phytophagous,BAY,T4_80,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,18.0,81.0,,4.5,1.0,189.0
Phytophagous,BAY,T4_62,X0,13.28,49.1,2007,flight interception (FFB) and pitfall traps,7.0,21.0,,3.0,0.45,73.0
Phytophagous,BAY,T4_64,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,9.0,32.0,,3.56,0.43,126.0
Phytophagous,BAY,T4_65,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,16.0,87.0,,5.44,0.61,49.0
Phytophagous,BAY,T4_7,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,7.0,61.0,,8.71,0.87,0.5
Phytophagous,BAY,T4_70,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,16.0,110.0,,6.88,0.96,66.0
Phytophagous,BAY,T4_71,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,13.0,47.0,,3.62,1.0,136.0
Fungi,STE,2EB21,X0,10.5,49.81,2014,"standardized search time, object based",17.0,,,,0.0,83.5
