Habitat_type,Sampling_regime,PlotIDYear,Exploratory,PlotID,CollectionYear,biomass,abundance_unidentified_identified,abundance_identified,species,abundance_carnivore,species_carnivore,biomass_carnivore,abundance_herbivore,species_herbivore,biomass_herbivore,abundance_omnivore,species_omnivore,biomass_omnivore,landuse_intensity,temprature
grassland,annual,HEG21_2012,HAI,HEG21,2012,3350.185474,235,156,26,14,7,261.1435125,142,19,3089.041962,0,0,0,0.76,1.149221901
grassland,annual,HEG21_2013,HAI,HEG21,2013,3000.715568,1017,72,35,12,8,278.1183454,55,22,2650.678895,3,3,53.23021676,0.76,0.710458667
grassland,annual,HEG21_2014,HAI,HEG21,2014,1897.747291,161,39,16,10,5,132.6170769,29,11,1765.130214,0,0,0,0.76,2.850927667
grassland,annual,HEG21_2015,HAI,HEG21,2015,1279.376464,758,76,30,16,5,119.273134,57,24,1158.283828,0,0,0,0.76,2.229482833
grassland,annual,HEG21_2016,HAI,HEG21,2016,1441.780624,399,30,10,2,2,5.91716888,27,7,1402.516506,1,1,33.34694977,0.76,3.911129339
grassland,annual,HEG21_2017,HAI,HEG21,2017,8963.605409,733,152,24,5,4,81.09622959,141,16,8548.421246,6,4,334.0879329,0.76,0.8998235
grassland,annual,HEG22_2009,HAI,HEG22,2009,836.6648453,129,29,10,13,2,564.3198222,16,8,272.3450231,0,0,0,1.51,0.1104095
grassland,annual,HEG22_2010,HAI,HEG22,2010,687.7031344,411,37,13,10,5,395.5315473,27,8,292.1715872,0,0,0,1.51,0.0303715
grassland,annual,HEG22_2011,HAI,HEG22,2011,2146.075569,180,25,11,0,0,0,24,10,2001.592885,1,1,144.4826847,1.51,-0.07999325
grassland,annual,HEG22_2012,HAI,HEG22,2012,303.242372,197,20,11,5,4,33.94127795,13,5,145.9974868,2,2,123.3036073,1.51,1.05355
grassland,annual,HEG22_2013,HAI,HEG22,2013,678.2481818,151,11,6,2,1,5.105614644,9,5,673.1425671,0,0,0,1.51,0.761816583
grassland,annual,HEG22_2014,HAI,HEG22,2014,75.34241805,89,8,6,3,3,65.92769041,5,3,9.414727642,0,0,0,1.51,3.070090083
grassland,annual,HEG22_2015,HAI,HEG22,2015,117.5672533,72,6,4,2,2,70.74030298,4,2,46.82695031,0,0,0,1.51,2.189256833
grassland,annual,HEG22_2016,HAI,HEG22,2016,79.53477095,86,22,6,3,3,50.80287059,19,3,28.73190036,0,0,0,1.51,4.009042314
grassland,annual,HEG22_2017,HAI,HEG22,2017,1097.341404,449,53,29,5,5,73.98942384,37,21,983.3134869,3,2,35.18648665,1.51,0.621589917
grassland,annual,HEG23_2008,HAI,HEG23,2008,3034.019007,939,221,43,14,5,345.2480614,204,35,2588.736725,3,3,100.0342206,1.3,2.710585455
grassland,annual,HEG23_2009,HAI,HEG23,2009,2135.480352,653,101,32,7,6,66.91193178,82,22,1969.196426,10,3,98.15899226,1.3,0.119059167
grassland,annual,HEG23_2010,HAI,HEG23,2010,1019.299399,454,58,28,14,10,480.9204217,44,18,538.3789774,0,0,0,1.3,-0.034913
grassland,annual,HEG23_2011,HAI,HEG23,2011,2690.601481,440,36,14,8,2,302.3463343,27,11,2387.122466,0,0,0,1.3,-0.119406167
grassland,annual,HEG23_2012,HAI,HEG23,2012,954.3724761,757,88,22,6,3,105.455228,77,16,748.4376082,1,1,96.47509482,1.3,1.173578017
grassland,annual,HEG23_2013,HAI,HEG23,2013,4900.800197,558,94,30,14,9,114.0273134,79,20,4785.640202,0,0,0,1.3,0.756107667
grassland,annual,HEG23_2014,HAI,HEG23,2014,7028.258355,707,149,41,7,7,441.15581,138,32,6584.227182,2,1,0.61,1.3,2.994423667
grassland,annual,HEG23_2015,HAI,HEG23,2015,1139.365225,130,18,15,5,5,145.0987627,13,10,994.2664622,0,0,0,1.3,2.20216675
grassland,annual,HEG23_2017,HAI,HEG23,2017,908.1743666,677,88,28,7,4,148.8724049,58,19,669.3839941,20,3,87.5722844,1.3,0.70963575
grassland,annual,HEG24_2008,HAI,HEG24,2008,2456.179902,861,178,39,10,4,331.0897286,162,32,1703.967856,5,2,419.247329,1.57,2.875265207
grassland,annual,HEG24_2009,HAI,HEG24,2009,1433.983099,402,66,26,6,4,170.9274132,57,20,1249.068934,2,1,13.38025039,1.57,0.061965167
grassland,annual,HEG24_2010,HAI,HEG24,2010,2392.127998,424,64,32,18,7,1103.128054,36,18,989.589151,4,4,290.4276349,1.57,-0.119624667
grassland,annual,HEG24_2011,HAI,HEG24,2011,1628.700648,273,21,14,1,1,14.57680519,19,12,1613.517342,0,0,0,1.57,-0.217844083
grassland,annual,HEG24_2012,HAI,HEG24,2012,274.2903667,210,14,12,9,7,101.8068347,4,4,101.6244363,0,0,0,1.57,1.061756612
grassland,annual,HEG24_2013,HAI,HEG24,2013,2389.85534,873,85,39,19,9,708.5313242,64,28,1657.270596,1,1,22.92073815,1.57,0.968545167
grassland,annual,HEG24_2014,HAI,HEG24,2014,3378.954789,659,96,33,15,11,503.7529043,72,18,2835.643882,6,3,37.73850006,1.57,3.1951045
grassland,annual,HEG24_2015,HAI,HEG24,2015,261.6717586,144,8,8,4,4,192.4688671,3,3,39.37451658,1,1,29.82837487,1.57,2.411219083
grassland,annual,HEG24_2016,HAI,HEG24,2016,2257.319784,333,31,13,7,4,133.9233243,12,7,1899.297031,12,2,224.0994283,1.57,4.151656364
grassland,annual,HEG24_2017,HAI,HEG24,2017,597.9910554,309,23,15,2,2,58.49941476,20,12,443.0165459,1,1,96.47509482,1.57,0.935072917
grassland,annual,HEG25_2009,HAI,HEG25,2009,8440.309656,1325,237,37,15,10,384.5852301,212,21,8018.701144,8,4,34.15063131,1.53,0.291299
grassland,annual,HEG25_2010,HAI,HEG25,2010,3771.096057,2420,124,41,15,11,732.7983322,105,26,2839.338539,2,2,197.2200031,1.53,0.233503583
grassland,annual,HEG25_2011,HAI,HEG25,2011,542.3699026,403,24,17,2,2,56.7428824,20,13,333.6146888,2,2,152.0123315,1.53,0.071462167
grassland,annual,HEG25_2012,HAI,HEG25,2012,1406.832953,577,26,10,3,3,41.93483564,23,7,1364.898117,0,0,0,1.53,1.07819595
grassland,annual,HEG25_2013,HAI,HEG25,2013,4501.105752,1239,142,44,13,9,379.5365835,119,29,3932.484288,4,4,184.3935137,1.53,0.889933417
grassland,annual,HEG25_2015,HAI,HEG25,2015,1199.570083,473,83,19,5,4,146.8187232,77,14,956.2762651,1,1,96.47509482,1.53,2.503854083
grassland,annual,HEG25_2016,HAI,HEG25,2016,1269.304666,195,11,9,1,1,0.305,8,6,1226.07305,2,2,42.92661597,1.53,4.310440909
grassland,annual,HEG25_2017,HAI,HEG25,2017,7551.980986,1112,220,38,11,6,563.6123555,199,28,6738.84666,3,3,245.2764642,1.53,0.919232583
grassland,annual,HEG26_2008,HAI,HEG26,2008,4622.066002,771,180,28,11,5,47.88966909,164,19,4567.508466,3,2,4.928684691,1.46,2.572138512
grassland,annual,HEG26_2009,HAI,HEG26,2009,1203.225096,779,98,26,9,7,265.3055553,66,17,930.6030401,22,1,6.71,1.46,0.09153475
grassland,annual,HEG26_2010,HAI,HEG26,2010,1307.537851,505,77,24,11,9,426.656545,65,14,880.2748054,0,0,0,1.46,-0.408601083
grassland,annual,HEG26_2011,HAI,HEG26,2011,2111.92911,810,521,11,2,2,37.76852173,519,9,2074.160588,0,0,0,1.46,-0.379357167
grassland,annual,HEG26_2012,HAI,HEG26,2012,4280.45596,1075,71,28,11,9,285.5896786,55,15,3983.806218,5,4,11.06006339,1.46,1.110358099
grassland,annual,HEG26_2013,HAI,HEG26,2013,2596.120419,1130,94,25,8,7,538.2913996,86,18,2057.829019,0,0,0,1.46,0.482624833
grassland,annual,HEG26_2014,HAI,HEG26,2014,1025.626411,161,23,16,11,8,139.662813,9,6,876.7197282,2,1,8.637369382,1.46,2.666986167
grassland,annual,HEG26_2016,HAI,HEG26,2016,993.9521992,1485,29,15,6,4,734.8359522,14,9,191.1990381,5,1,65.49120549,1.46,3.638832975
grassland,annual,HEG26_2017,HAI,HEG26,2017,1067.267162,787,46,21,8,5,206.5685612,38,16,860.6986009,0,0,0,1.46,0.617142333
grassland,annual,HEG27_2008,HAI,HEG27,2008,8288.179709,827,248,37,5,4,12.50530066,236,32,8245.443615,7,1,30.23079284,1.76,3.015110248
grassland,annual,HEG27_2009,HAI,HEG27,2009,1376.239884,993,68,19,3,3,75.88539228,62,14,1217.967208,3,2,82.3872844,1.76,0.2966875
grassland,annual,HEG27_2010,HAI,HEG27,2010,820.2633045,493,33,15,4,3,30.27704446,25,10,779.0835278,2,1,8.637369382,1.76,-0.103444417
grassland,annual,HEG27_2011,HAI,HEG27,2011,1812.165675,583,105,26,6,6,149.9452948,93,16,1406.464653,5,3,254.6230456,1.76,0.004716083
grassland,annual,HEG27_2012,HAI,HEG27,2012,685.7408563,1136,43,23,4,4,92.01108311,38,18,588.3053005,1,1,5.424472686,1.76,1.395244628
grassland,annual,HEG27_2013,HAI,HEG27,2013,507.1602557,193,28,13,3,2,50.56112798,24,10,449.9090025,0,0,0,1.76,0.818590083
grassland,annual,HEG27_2014,HAI,HEG27,2014,1269.946858,95,7,3,2,1,9.704228174,5,2,1260.24263,0,0,0,1.76,3.348795333
grassland,annual,HEG27_2015,HAI,HEG27,2015,1949.784084,1270,84,28,9,7,105.7651794,70,17,1756.386262,5,4,87.63264297,1.76,2.693937417
grassland,annual,HEG27_2016,HAI,HEG27,2016,2087.072451,1800,37,22,3,3,390.6339353,24,13,1584.496723,7,5,110.1222903,1.76,4.267045868
grassland,annual,HEG27_2017,HAI,HEG27,2017,1045.088019,362,28,19,5,4,25.28266138,22,14,1015.486673,1,1,4.318684691,1.76,1.11339925
grassland,annual,HEG28_2008,HAI,HEG28,2008,8334.133938,2366,197,49,16,8,134.1442814,162,35,8000.644303,16,4,196.9996711,1.68,2.59774124
grassland,annual,HEG28_2009,HAI,HEG28,2009,1613.740449,312,65,16,3,2,122.7233014,62,14,1491.017147,0,0,0,1.68,-0.101270583
grassland,annual,HEG28_2010,HAI,HEG28,2010,129.3470994,44,5,4,1,1,118.9849226,1,1,7.242979129,3,2,3.119197703,1.68,-0.35991975
grassland,annual,HEG28_2011,HAI,HEG28,2011,1009.425298,453,73,20,9,8,34.57595501,62,10,933.1152923,1,1,41.1275495,1.68,-0.381037667
grassland,annual,HEG28_2012,HAI,HEG28,2012,1897.012391,490,27,19,11,8,217.6041167,15,10,1568.251564,1,1,111.1567103,1.68,1.05531314
grassland,annual,HEG28_2013,HAI,HEG28,2013,3689.443036,448,58,25,17,10,755.5894494,37,13,2661.440604,4,2,272.4129833,1.68,0.5058855
grassland,annual,HEG28_2014,HAI,HEG28,2014,1723.951299,406,56,20,31,9,675.8722361,17,9,838.833159,1,1,205.0003979,1.68,2.734458333
grassland,annual,HEG28_2015,HAI,HEG28,2015,62.71000192,81,8,6,5,3,31.43143447,3,3,31.27856745,0,0,0,1.68,2.069420167
grassland,annual,HEG28_2016,HAI,HEG28,2016,459.9828469,139,11,6,4,3,13.97561291,7,3,446.007234,0,0,0,1.68,3.70380124
grassland,annual,HEG28_2017,HAI,HEG28,2017,3948.770753,1233,287,34,11,6,133.4203233,272,25,3577.864045,4,3,237.4863842,1.68,0.722062417
grassland,annual,HEG29_2008,HAI,HEG29,2008,8233.760253,2367,302,45,12,6,154.0837349,277,36,7978.737511,13,3,100.9390079,1.68,2.88432843
grassland,annual,HEG29_2009,HAI,HEG29,2009,2173.104563,320,55,15,0,0,0,53,13,1999.389142,1,1,173.1089205,1.68,0.14825375
grassland,annual,HEG29_2010,HAI,HEG29,2010,100.5971505,111,11,4,2,1,9.704228174,9,3,90.89292235,0,0,0,1.68,-0.382347167
grassland,annual,HEG29_2011,HAI,HEG29,2011,1684.019078,505,56,16,3,3,45.74408226,51,12,1637.061994,0,0,0,1.68,-0.422534833
grassland,annual,HEG29_2012,HAI,HEG29,2012,1137.083886,314,40,13,7,5,228.3448372,33,8,908.7390487,0,0,0,1.68,1.130051405
grassland,annual,HEG29_2013,HAI,HEG29,2013,2446.566763,373,34,23,10,10,468.532489,24,13,1978.034274,0,0,0,1.68,0.82351375
grassland,annual,HEG29_2014,HAI,HEG29,2014,1539.528452,359,57,16,30,5,633.0441793,18,10,901.0257648,0,0,0,1.68,3.064926833
grassland,annual,HEG29_2015,HAI,HEG29,2015,366.9492453,126,17,12,7,6,155.0645315,10,6,211.8847138,0,0,0,1.68,2.360638833
grassland,annual,HEG29_2016,HAI,HEG29,2016,642.4710496,176,17,10,5,3,72.30387809,12,7,570.1671715,0,0,0,1.68,4.103653636
grassland,annual,HEG29_2017,HAI,HEG29,2017,4199.47188,1684,484,34,12,9,144.6542846,470,24,4001.719361,2,1,53.09823454,1.68,1.125666917
grassland,annual,HEG30_2008,HAI,HEG30,2008,2487.641181,3304,256,35,21,6,519.3012748,231,27,1964.595272,0,0,0,2.36,2.426029339
grassland,annual,HEG30_2009,HAI,HEG30,2009,451.3454079,637,58,20,2,2,11.81527388,54,16,327.5434889,2,2,111.9866451,2.36,0.079948083
grassland,annual,HEG30_2010,HAI,HEG30,2010,410.9671628,283,38,14,3,3,91.8672194,35,11,319.0999434,0,0,0,2.36,-0.473742667
grassland,annual,HEG30_2011,HAI,HEG30,2011,1508.193946,600,28,21,4,4,89.72502944,23,16,1418.163917,1,1,0.305,2.36,-0.569371333
grassland,annual,HEG30_2012,HAI,HEG30,2012,409.1300329,182,16,13,3,3,48.90235904,9,6,169.3662444,3,3,190.2549286,2.36,0.871356612
grassland,annual,HEG30_2013,HAI,HEG30,2013,1375.473576,368,36,22,5,5,286.2365794,27,15,1054.070544,0,0,0,2.36,0.301350583
grassland,annual,HEG30_2014,HAI,HEG30,2014,1406.606869,179,27,16,5,3,114.1085773,18,10,983.1406492,1,1,307.011959,2.36,2.605548417
grassland,annual,HEG30_2015,HAI,HEG30,2015,2504.358559,318,29,9,1,1,2.781813352,27,7,2500.444064,0,0,0,2.36,1.823486333
grassland,annual,HEG30_2016,HAI,HEG30,2016,92.95448339,124,5,4,2,2,6.3806997,3,2,86.57378369,0,0,0,2.36,3.546983388
grassland,annual,HEG30_2017,HAI,HEG30,2017,971.9233495,264,38,18,9,5,481.9920923,23,12,486.292252,0,0,0,2.36,0.454340417
grassland,annual,HEG31_2008,HAI,HEG31,2008,13995.516,1264,227,54,14,11,503.0888024,203,39,13457.19909,6,2,32.27592104,1.89,2.343471074
grassland,annual,HEG31_2009,HAI,HEG31,2009,98.31214225,156,18,13,3,3,32.40394033,13,9,65.29820192,2,1,0.61,1.89,-0.299923417
grassland,annual,HEG31_2010,HAI,HEG31,2010,1941.080699,894,63,23,9,7,1053.379815,54,16,887.7008837,0,0,0,1.89,-0.641837417
grassland,annual,HEG31_2011,HAI,HEG31,2011,2558.094695,320,21,12,6,5,143.2931396,15,7,2414.801555,0,0,0,1.89,-0.774239667
grassland,annual,HEG31_2012,HAI,HEG31,2012,2360.479005,703,79,27,7,4,96.09356192,68,20,2256.627587,3,2,6.436378702,1.89,1.091583967
grassland,annual,HEG31_2013,HAI,HEG31,2013,805.5911126,686,46,23,25,10,443.4627994,20,12,322.6379279,1,1,39.49038531,1.89,0.277552083
grassland,annual,HEG31_2014,HAI,HEG31,2014,591.4322195,160,33,15,0,0,0,32,14,591.1272195,1,1,0.305,1.89,2.53493775
grassland,annual,HEG31_2015,HAI,HEG31,2015,1370.127322,206,26,14,1,1,2.130661172,25,13,1367.996661,0,0,0,1.89,1.658458417
grassland,annual,HEG31_2016,HAI,HEG31,2016,2238.923572,1232,75,32,7,5,1266.496082,36,21,586.257002,30,4,384.4313057,1.89,3.57329157
grassland,annual,HEG31_2017,HAI,HEG31,2017,7408.957118,2439,159,27,21,8,798.3373904,136,17,6609.276756,1,1,0.736470394,1.89,0.4488335
grassland,annual,HEG32_2008,HAI,HEG32,2008,8045.168106,1157,199,46,13,8,369.54842,179,34,7614.856247,6,3,60.15693835,1.95,3.073715207
grassland,annual,HEG32_2009,HAI,HEG32,2009,2533.596658,226,41,18,3,3,352.2851574,38,15,2181.3115,0,0,0,1.95,0.402846917
grassland,annual,HEG32_2010,HAI,HEG32,2010,183.0445311,90,8,8,2,2,4.979573264,6,6,178.0649578,0,0,0,1.95,0.028993167
grassland,annual,HEG32_2011,HAI,HEG32,2011,3513.530284,423,73,19,4,2,189.1674297,68,16,3323.756353,0,0,0,1.95,0.009465583
grassland,annual,HEG32_2012,HAI,HEG32,2012,3182.903034,554,69,18,5,4,67.04479848,64,14,3115.858236,0,0,0,1.95,1.285399256
grassland,annual,HEG32_2013,HAI,HEG32,2013,1640.506047,429,20,13,3,3,80.88163554,17,10,1559.624411,0,0,0,1.95,0.98636475
grassland,annual,HEG32_2015,HAI,HEG32,2015,1453.606706,243,38,18,13,6,437.3937408,23,10,965.3520787,2,2,50.86088651,1.95,2.425044833
grassland,annual,HEG32_2016,HAI,HEG32,2016,1274.085721,691,43,23,10,7,436.1290849,15,11,367.1337722,10,3,465.907821,1.95,4.207307273
grassland,annual,HEG32_2017,HAI,HEG32,2017,6936.502123,604,72,31,11,10,177.714385,60,20,6754.469053,1,1,4.318684691,1.95,1.264846917
grassland,annual,HEG33_2008,HAI,HEG33,2008,4596.944951,1111,188,34,7,5,26.05703824,173,24,4538.864975,3,3,28.4642534,1.85,2.74389438
grassland,annual,HEG33_2009,HAI,HEG33,2009,766.4363401,204,21,10,0,0,0,21,10,766.4363401,0,0,0,1.85,0.249542333
grassland,annual,HEG33_2010,HAI,HEG33,2010,576.0240872,189,23,14,5,5,62.60439499,14,7,450.1859517,0,0,0,1.85,-0.1695205
grassland,annual,HEG33_2011,HAI,HEG33,2011,2217.501516,862,112,28,6,5,167.7771016,86,20,2028.959383,0,0,0,1.85,-0.2001215
grassland,annual,HEG33_2012,HAI,HEG33,2012,473.7221982,360,28,15,5,3,12.03499229,21,11,461.0772059,2,1,0.61,1.85,1.08553
grassland,annual,HEG33_2013,HAI,HEG33,2013,1292.28064,215,12,8,0,0,0,12,8,1292.28064,0,0,0,1.85,0.66366675
grassland,annual,HEG33_2014,HAI,HEG33,2014,848.4213331,209,16,11,2,2,38.25216051,14,9,810.1691726,0,0,0,1.85,2.955992917
grassland,annual,HEG33_2015,HAI,HEG33,2015,1323.362695,56,8,7,2,2,41.01888188,6,5,1282.343813,0,0,0,1.85,2.108073167
grassland,annual,HEG33_2016,HAI,HEG33,2016,137.9960631,131,6,6,3,3,56.52675419,3,3,81.46930888,0,0,0,1.85,3.875723471
grassland,annual,HEG33_2017,HAI,HEG33,2017,829.0710236,292,41,21,5,5,87.7731575,30,14,666.7564185,6,2,74.54144762,1.85,0.656319667
grassland,annual,HEG34_2008,HAI,HEG34,2008,4993.870396,8640,232,40,10,4,549.5110578,207,30,4380.707053,4,3,54.08360357,2.06,2.767764793
grassland,annual,HEG34_2009,HAI,HEG34,2009,312.0260636,481,52,18,9,5,103.8317379,37,12,204.5553205,0,0,0,2.06,0.244947833
grassland,annual,HEG34_2010,HAI,HEG34,2010,1631.552186,291,51,23,10,7,116.5215887,41,16,1515.030598,0,0,0,2.06,-0.262802083
grassland,annual,HEG34_2011,HAI,HEG34,2011,2708.401854,689,65,30,7,5,118.536865,52,21,2533.479329,2,2,53.43347632,2.06,-0.18018025
grassland,annual,HEG34_2012,HAI,HEG34,2012,222.418812,389,19,15,6,6,60.45613793,9,7,113.855835,2,1,45.84147629,2.06,1.196839008
grassland,annual,HEG34_2013,HAI,HEG34,2013,809.7282636,1240,43,11,10,6,31.6257904,24,4,772.6439654,0,0,0,2.06,0.697267167
grassland,annual,HEG34_2014,HAI,HEG34,2014,512.615233,444,16,12,7,4,414.8780453,8,7,74.8164496,1,1,22.92073815,2.06,2.933826667
grassland,annual,HEG34_2015,HAI,HEG34,2015,236.7271247,70,10,9,1,1,36.7235749,8,7,199.397049,0,0,0,2.06,2.341711917
grassland,annual,HEG34_2016,HAI,HEG34,2016,633.1757235,598,61,10,3,2,202.8380279,42,7,420.6336818,0,0,0,2.06,3.863302231
grassland,annual,HEG34_2017,HAI,HEG34,2017,1647.127647,550,39,18,4,2,105.4455048,33,14,1203.972794,1,1,336.5766668,2.06,0.793066167
grassland,annual,HEG35_2008,HAI,HEG35,2008,16193.73079,1815,695,38,9,6,138.9026695,677,28,16005.43131,6,2,44.5141616,2.29,2.938501983
grassland,annual,HEG35_2009,HAI,HEG35,2009,928.8978169,397,50,25,4,3,70.54883157,45,21,857.7424844,0,0,0,2.29,0.39261775
grassland,annual,HEG35_2010,HAI,HEG35,2010,403.6684746,385,54,22,8,3,25.81854456,43,16,369.3754585,1,1,4.318684691,2.29,-0.127691167
grassland,annual,HEG35_2011,HAI,HEG35,2011,552.4502816,439,48,19,6,5,61.63030902,41,13,486.5012879,1,1,4.318684691,2.29,0.049197417
grassland,annual,HEG35_2012,HAI,HEG35,2012,1562.243012,416,158,26,7,6,130.2323422,145,16,1230.67585,5,3,200.7283198,2.29,1.38496562
grassland,annual,HEG35_2013,HAI,HEG35,2013,771.3552472,407,19,11,4,3,23.13199929,15,8,748.2232479,0,0,0,2.29,0.878586917
grassland,annual,HEG35_2014,HAI,HEG35,2014,1055.45754,186,35,16,2,2,165.6864122,26,10,837.486464,4,3,50.46516098,2.29,2.993066167
grassland,annual,HEG35_2015,HAI,HEG35,2015,78.50978657,68,5,5,1,1,3.364361559,3,3,48.59630774,1,1,26.54911727,2.29,2.430896333
grassland,annual,HEG35_2016,HAI,HEG35,2016,11.76340475,110,3,3,0,0,0,3,3,11.76340475,0,0,0,2.29,3.954139504
grassland,annual,HEG35_2017,HAI,HEG35,2017,2831.637371,744,74,29,3,2,10.98809939,65,25,2802.161531,4,1,17.27473876,2.29,0.965090583
grassland,annual,HEG36_2008,HAI,HEG36,2008,4712.151084,619,171,20,9,3,93.32141942,162,17,4618.829664,0,0,0,2.17,2.913360826
grassland,annual,HEG36_2009,HAI,HEG36,2009,1370.618422,172,43,16,3,3,9.595212382,39,12,1360.286739,1,1,0.736470394,2.17,0.344541583
grassland,annual,HEG36_2010,HAI,HEG36,2010,917.5639633,304,39,18,3,2,65.85900665,32,13,646.1536877,1,1,41.1275495,2.17,0.150913167
grassland,annual,HEG36_2011,HAI,HEG36,2011,3041.825745,575,66,23,4,4,58.83844793,61,18,2982.682297,1,1,0.305,2.17,-0.00712175
grassland,annual,HEG36_2012,HAI,HEG36,2012,997.6450514,350,53,16,4,4,58.34976827,49,12,939.2952831,0,0,0,2.17,1.166515455
grassland,annual,HEG36_2013,HAI,HEG36,2013,746.4779635,397,50,13,24,6,107.7687465,26,7,638.709217,0,0,0,2.17,0.875385417
grassland,annual,HEG36_2014,HAI,HEG36,2014,1308.818865,346,40,20,21,8,336.433694,15,9,953.5289788,4,3,18.85619218,2.17,3.2132115
grassland,annual,HEG36_2015,HAI,HEG36,2015,1577.579131,349,61,20,12,8,318.4221929,48,11,1258.550437,0,0,0,2.17,2.2955345
grassland,annual,HEG36_2016,HAI,HEG36,2016,117.7416134,175,6,4,3,2,43.05117794,3,2,74.69043541,0,0,0,2.17,4.111037273
grassland,annual,HEG36_2017,HAI,HEG36,2017,2945.378219,789,65,18,16,5,379.4381197,46,10,2536.779524,3,3,29.16057538,2.17,1.004770417
grassland,annual,HEG37_2008,HAI,HEG37,2008,6574.267409,1911,203,26,2,2,29.20411552,198,22,6524.899435,3,2,20.16385776,2.3,2.917031983
grassland,annual,HEG37_2009,HAI,HEG37,2009,2139.357414,390,57,26,16,5,468.5906915,37,18,1667.5546,2,1,1.472940788,2.3,0.28767
grassland,annual,HEG37_2010,HAI,HEG37,2010,104.2609762,260,19,11,2,2,17.50758686,16,8,82.43470461,1,1,4.318684691,2.3,0.058427083
grassland,annual,HEG37_2011,HAI,HEG37,2011,6864.904618,575,73,23,8,7,72.28334998,56,15,6753.753106,9,1,38.86816222,2.3,-0.171913417
grassland,annual,HEG37_2012,HAI,HEG37,2012,697.011804,741,66,22,10,9,302.8283895,51,11,390.9500198,1,1,0.807391188,2.3,1.071415702
grassland,annual,HEG37_2013,HAI,HEG37,2013,475.6501793,374,63,16,41,7,207.4107039,22,9,268.2394754,0,0,0,2.3,0.794229083
grassland,annual,HEG37_2014,HAI,HEG37,2014,1318.688424,412,45,17,21,7,362.094169,16,8,951.4361499,7,1,2.135,2.3,3.14207625
grassland,annual,HEG37_2015,HAI,HEG37,2015,611.145846,125,12,6,1,1,1.528585613,11,5,609.6172604,0,0,0,2.3,2.240326583
grassland,annual,HEG37_2016,HAI,HEG37,2016,2210.175063,75,8,6,2,2,52.18616517,6,4,2157.988898,0,0,0,2.3,4.041415124
grassland,annual,HEG37_2017,HAI,HEG37,2017,2007.457279,561,80,21,31,10,593.917482,33,9,1398.174056,16,2,15.3657406,2.3,1.266850833
grassland,annual,HEG38_2008,HAI,HEG38,2008,8290.244603,949,147,33,6,4,48.72709366,141,29,8241.517509,0,0,0,1.93,2.761421818
grassland,annual,HEG38_2009,HAI,HEG38,2009,2919.048821,507,73,28,6,4,67.37622554,67,24,2851.672595,0,0,0,1.93,0.143152833
grassland,annual,HEG38_2010,HAI,HEG38,2010,971.1605352,650,59,24,4,3,13.69334223,52,19,929.705074,1,1,26.54911727,1.93,0.008360917
grassland,annual,HEG38_2011,HAI,HEG38,2011,22994.6671,971,196,34,8,7,283.9437721,181,26,22706.47782,0,0,0,1.93,-0.071232917
grassland,annual,HEG38_2012,HAI,HEG38,2012,698.9285232,366,84,28,5,4,85.95113758,54,22,597.2886836,0,0,0,1.93,1.135843554
grassland,annual,HEG38_2013,HAI,HEG38,2013,335.8519849,198,22,14,11,6,124.287676,10,7,181.7359341,1,1,29.82837487,1.93,0.788781083
grassland,annual,HEG38_2014,HAI,HEG38,2014,1160.209057,409,25,19,10,7,103.0286044,13,10,851.5735539,1,1,205.0003979,1.93,3.017423333
grassland,annual,HEG38_2015,HAI,HEG38,2015,748.9344294,54,29,9,2,2,41.57568898,27,7,707.3587404,0,0,0,1.93,2.261888833
grassland,annual,HEG38_2016,HAI,HEG38,2016,83.02663974,241,8,8,1,1,1.528585613,5,5,47.5446035,1,1,33.34694977,1.93,3.999015124
grassland,annual,HEG38_2017,HAI,HEG38,2017,695.9947602,484,18,13,1,1,3.364361559,16,11,659.2834489,1,1,33.34694977,1.93,0.734975667
grassland,annual,HEG39_2008,HAI,HEG39,2008,10773.38983,931,291,50,8,6,681.2727392,279,41,10058.92811,3,2,32.05630631,1.31,2.48268281
grassland,annual,HEG39_2009,HAI,HEG39,2009,964.2589026,378,48,25,4,4,84.42478632,42,20,848.4473466,2,1,31.38676972,1.31,-0.159284917
grassland,annual,HEG39_2010,HAI,HEG39,2010,2428.103145,1012,103,51,18,12,1003.889589,73,31,1183.361403,7,6,236.7672869,1.31,-0.329725833
grassland,annual,HEG39_2011,HAI,HEG39,2011,3965.726166,584,61,25,15,7,803.2385096,45,17,3162.182656,1,1,0.305,1.31,-0.279156
grassland,annual,HEG39_2012,HAI,HEG39,2012,6263.094902,1967,157,36,12,6,301.3731287,133,28,5954.313794,1,1,0.736470394,1.31,0.899311653
grassland,annual,HEG39_2013,HAI,HEG39,2013,8737.040025,2084,159,39,18,12,331.4583059,125,26,8395.877705,0,0,0,1.31,0.668256917
grassland,annual,HEG39_2014,HAI,HEG39,2014,3134.448001,366,36,24,7,6,151.7563278,26,15,2956.66041,2,2,25.4247626,1.31,2.590781167
grassland,annual,HEG39_2015,HAI,HEG39,2015,927.0053107,124,23,17,7,6,395.1579717,16,11,531.847339,0,0,0,1.31,2.064340417
