SampleID,Object,Plot_ID,Exploratory,Date,Bee_Species,Name_of_acid,Concentration
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Proline,10.3779915
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Glycine,5.1233470333
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Alanine,5.9351886
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Valine,1.7816353333
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Methionine,1.0515616
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Isoleucine,1.7387061333
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Leucine,6.0941962667
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Tyrosine,1.2406764
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Phenylalanine,2.8292702667
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Gamma amino butyric acid,0.7200847667
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Ammoniumsulfat,10.0698068667
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Lysin,4.2537864667
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Histidine,1.5331173333
PNUTOB17180029,Pollen,HEG8,Hainich,2017-09-28,Osmia bicornis,Arginine,2.4334578667
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Asparagine acid,11.3395876
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Threonine,4.08741672
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Serine,6.50089744
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Glutamic acid,9.13732244
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Proline,9.53930384
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Glycine,7.012838
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Alanine,7.77194352
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Valine,2.33190496
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Methionine,1.94562768
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Isoleucine,2.37115136
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Leucine,7.37564416
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Tyrosine,2.1214896
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Phenylalanine,3.59191056
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Gamma amino butyric acid,0.70264712
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Ammoniumsulfat,12.65327776
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Lysin,6.01501888
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Histidine,1.95508544
PNUTOB17180030,Pollen,HEG9,Hainich,2018-09-18,Osmia bicornis,Arginine,4.08101824
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Asparagine acid,15.4883222057
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Threonine,4.401936
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Serine,6.8761705029
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Glutamic acid,12.3395045143
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Proline,14.11835016
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Glycine,8.04032616
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Alanine,10.5683393829
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Valine,3.8753151086
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Methionine,2.0656100571
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Isoleucine,2.7615425829
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Leucine,9.9967202743
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Tyrosine,2.6466175543
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Phenylalanine,4.49478048
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Gamma amino butyric acid,1.6379467543
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Ammoniumsulfat,17.9868567771
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Lysin,6.6365944457
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Histidine,3.2838368914
PNUTOB17180031,Pollen,HEG9,Hainich,2017-09-28,Osmia bicornis,Arginine,8.3071301486
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Asparagine acid,12.8649822968
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Threonine,5.6772126968
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Serine,8.4568206452
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Glutamic acid,11.3382781935
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Proline,11.4393063226
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Glycine,6.7801249032
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Alanine,7.9450067613
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Valine,3.5616701935
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Methionine,2.305188129
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Isoleucine,2.9773427613
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Leucine,9.0996257032
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Tyrosine,3.0595912258
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Phenylalanine,5.1359933935
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Gamma amino butyric acid,0.4782775742
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Ammoniumsulfat,13.2966576
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Lysin,8.2102901677
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Histidine,2.4302517677
PNUTOB17180032,Pollen,SEG4,Schorfheide,2017-09-29,Osmia bicornis,Arginine,5.6448891871
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Asparagine acid,15.0035574857
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Threonine,5.0373174857
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Serine,8.2417618286
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Glutamic acid,11.6201511273
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Proline,15.901809413
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Glycine,6.9390059221
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Alanine,9.0717037714
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Valine,3.765499013
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Methionine,2.7143394078
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Isoleucine,2.7248161247
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Leucine,9.8601604987
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Tyrosine,2.6304027429
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Phenylalanine,4.7819607273
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Gamma amino butyric acid,0.6531773299
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Ammoniumsulfat,15.4891744831
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Lysin,7.6022481039
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Histidine,2.5587924779
PNUTOB17180033,Pollen,SEG4,Schorfheide,2018-06-13,Osmia bicornis,Arginine,5.4721785351
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Asparagine acid,5.5340866059
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Threonine,1.8444876882
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Serine,3.7077054353
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Glutamic acid,4.6398801176
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Proline,9.4028033647
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Glycine,3.7826544706
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Alanine,3.9546877765
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Valine,0.8608408941
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Methionine,0.8518881176
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Isoleucine,0.7828009412
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Leucine,4.7100028235
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Tyrosine,0.7042178118
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Phenylalanine,1.6736995059
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Gamma amino butyric acid,0.3995428235
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Ammoniumsulfat,8.3756606294
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Lysin,2.6062128
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Histidine,0.8131840941
PNUTOB17180034,Pollen,HEG7,Hainich,2017-06-03,Osmia bicornis,Arginine,1.7770551882
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Asparagine acid,6.7106451953
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Threonine,2.1224796988
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Serine,3.9175542776
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Glutamic acid,5.1665950306
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Proline,8.9712352376
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Glycine,3.4578513882
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Alanine,4.08947616
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Valine,1.4481618071
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Methionine,1.2984402071
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Isoleucine,1.2294396988
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Leucine,4.8236652424
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Tyrosine,0.6755477082
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Phenylalanine,1.8753037553
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Gamma amino butyric acid,0.6518442918
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Ammoniumsulfat,9.0603318212
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Lysin,3.32832384
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Histidine,1.2212961882
PNUTOB17180035,Pollen,HEG7,Hainich,2017-09-28,Osmia bicornis,Arginine,2.2426794918
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Asparagine acid,8.3398839652
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Threonine,2.8416472904
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Serine,4.5737472835
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Glutamic acid,7.1199265252
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Proline,10.5758604104
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Glycine,4.5635827617
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Alanine,5.3978794435
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Valine,1.9479251478
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Methionine,1.0021258017
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Isoleucine,1.4970216626
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Leucine,5.2968839791
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Tyrosine,0.8945670678
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Phenylalanine,2.5810503235
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Gamma amino butyric acid,0.622602073
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Ammoniumsulfat,10.4146812939
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Lysin,4.1553955617
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Histidine,1.1989321461
PNUTOB17180036,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Arginine,2.3034390261
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Asparagine acid,10.5085204591
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Threonine,3.8278201461
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Serine,5.0579822817
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Glutamic acid,7.8712877426
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Proline,12.5253461426
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Glycine,4.8641290435
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Alanine,6.1665133774
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Valine,2.175052633
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Methionine,1.5876333078
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Isoleucine,1.7105376835
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Leucine,7.0773250226
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Tyrosine,1.4024312765
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Phenylalanine,2.7991143235
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Gamma amino butyric acid,0.5294355339
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Ammoniumsulfat,12.5526336417
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Lysin,4.9016410435
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Histidine,1.6599328278
PNUTOB17180037,Pollen,HEG7,Hainich,2017-10-21,Osmia bicornis,Arginine,4.4542970296
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Asparagine acid,12.0001921171
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Threonine,4.6055795707
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Serine,5.8786685268
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Glutamic acid,10.9347681951
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Proline,15.1960297756
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Glycine,5.1120020488
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Alanine,6.9636213659
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Valine,3.1871768195
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Methionine,1.9413176195
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Isoleucine,2.0189952
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Leucine,7.6342272
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Tyrosine,2.1418370341
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Phenylalanine,3.4573056
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Gamma amino butyric acid,1.1114884098
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Ammoniumsulfat,15.3936838829
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Lysin,5.9008602146
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Histidine,2.2792142049
PNUTOB17180038,Pollen,HEG7,Hainich,2018-06-06,Osmia bicornis,Arginine,3.9716580293
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Asparagine acid,7.9636089691
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Threonine,2.4152307785
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Serine,3.9429647546
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Glutamic acid,7.2358944757
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Proline,7.04412
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Glycine,4.1518426145
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Alanine,5.5596106448
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Valine,2.6763303975
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Methionine,1.4941085678
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Isoleucine,1.8400514423
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Leucine,5.9297764543
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Tyrosine,1.3451373426
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Phenylalanine,2.298358289
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Gamma amino butyric acid,0.8965914246
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Ammoniumsulfat,10.1398393136
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Lysin,3.3372340694
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Histidine,1.6342119369
PNUTOB17180039,Pollen,SEG1,Schorfheide,2017-10-24,Osmia bicornis,Arginine,4.0183950435
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Asparagine acid,9.1293462857
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Threonine,3.6437546805
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Serine,5.5472489766
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Glutamic acid,8.0377579636
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Proline,11.459870213
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Glycine,4.9031834182
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Alanine,6.0150692571
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Valine,3.0780068571
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Methionine,1.497239439
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Isoleucine,2.1459276468
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Leucine,6.8619303896
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Tyrosine,1.3828054442
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Phenylalanine,3.1227176727
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Gamma amino butyric acid,0.4391577974
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Ammoniumsulfat,9.9424567481
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Lysin,5.1526500156
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Histidine,1.5058834286
PNUTOB17180040,Pollen,SEG5,Schorfheide,2017-07-13,Osmia bicornis,Arginine,2.5990459013
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Asparagine acid,12.7008450462
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Threonine,4.2492214825
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Serine,6.6550437147
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Glutamic acid,11.7899559608
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Proline,13.3565710322
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Glycine,6.1572504839
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Alanine,7.6698875077
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Valine,3.4911765483
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Methionine,1.5037356755
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Isoleucine,2.4394171972
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Leucine,8.448648772
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Tyrosine,1.9173646322
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Phenylalanine,3.9283127497
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Gamma amino butyric acid,1.0804303217
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Ammoniumsulfat,14.8316189538
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Lysin,6.2282917594
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Histidine,2.9065942825
PNUTOB17180041,Pollen,SEG5,Schorfheide,2017-10-24,Osmia bicornis,Arginine,7.2707328
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Asparagine acid,14.4899710703
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Threonine,4.7147376649
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Serine,6.8914013189
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Glutamic acid,14.3970666162
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Proline,11.6172358703
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Glycine,7.2717097297
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Alanine,9.6621581189
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Valine,3.1885748757
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Methionine,1.624908973
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Isoleucine,2.9255756108
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Leucine,11.1625811027
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Tyrosine,3.2771146378
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Phenylalanine,4.7159688649
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Gamma amino butyric acid,0.9369950919
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Ammoniumsulfat,15.8516572541
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Lysin,7.4189308541
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Histidine,2.5206828973
PNUTOB17180042,Pollen,SEG5,Schorfheide,2018-06-13,Osmia bicornis,Arginine,7.8385480216
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Asparagine acid,16.4272463667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Threonine,4.1218525
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Serine,6.4091731667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Glutamic acid,12.2014546667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Proline,15.1570586
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Glycine,6.8501213333
